datetime,doy_frac,doy,ShortWave,LongWave,AirTemp_C,RelHum,WindSpeed_ms,Rain,Snow
06/14/20 16:00,166.67,166,719.4444444,NA,25.41,54.24,5.480795709,0,0
06/14/20 17:00,166.71,166,636.3888889,NA,25.49,52.71,5.388086723,0,0
06/14/20 18:00,166.75,166,479.1666667,NA,25.09,53.19,5.612382655,0,0
06/14/20 19:00,166.79,166,257.7777778,NA,24.47,52.64,5.573504694,0,0
06/14/20 20:00,166.83,166,70.27777778,NA,23.69,53.05,4.911582477,0,0
06/14/20 21:00,166.88,166,13.88888889,NA,22.63,55.91,3.531913277,0,0
06/14/20 22:00,166.92,166,0,NA,21.48,58.22,3.149114886,0,0
06/14/20 23:00,166.96,166,0,NA,20.95,58.33,3.230858292,0,0
06/15/20 0:00,167,167,0,NA,20.51,56.39,3.262758158,0,0
06/15/20 1:00,167.04,167,0,NA,20.53,49.31,3.505994636,0,0
06/15/20 2:00,167.08,167,0,NA,20.13,48.05,3.994461332,0,0
06/15/20 3:00,167.13,167,0,NA,19.42,48.12,3.691412606,0,0
06/15/20 4:00,167.17,167,0,NA,19.28,44.62,4.124054537,0,0
06/15/20 5:00,167.21,167,0,NA,18.69,46.35,4.161935628,0,0
06/15/20 6:00,167.25,167,5.833333333,NA,18.45,48.02,4.006423782,0,0
06/15/20 7:00,167.29,167,62.5,NA,18.26,50.98,3.918699151,0,0
06/15/20 8:00,167.33,167,183.6111111,NA,18.99,51.01,4.37327224,0,0
06/15/20 9:00,167.38,167,279.1666667,NA,20.01,53.29,3.969539562,0,0
06/15/20 10:00,167.42,167,586.9444444,NA,22.63,53.9,4.087170317,0,0
06/15/20 11:00,167.46,167,753.3333333,NA,24.05,54.58,4.403178364,0,0
06/15/20 12:00,167.5,167,631.3888889,NA,24.62,56.79,4.189848011,0,0
06/15/20 13:00,167.54,167,806.1111111,NA,26.29,55.7,4.099132767,0,0
06/15/20 14:00,167.58,167,604.1666667,NA,27.8,54.65,3.840943228,0,0
06/15/20 15:00,167.63,167,855.2777778,NA,28.67,54.17,3.719324989,0,0
06/15/20 16:00,167.67,167,789.1666667,NA,28.86,54.27,3.934649084,0,0
06/15/20 17:00,167.71,167,653.8888889,NA,28.88,55.6,3.887796156,0,0
06/15/20 18:00,167.75,167,491.6666667,NA,28.48,56.48,4.095145284,0,0
06/15/20 19:00,167.79,167,307.5,NA,27.41,57.33,4.145985695,0,0
06/15/20 20:00,167.83,167,131.3888889,NA,26.2,60.5,3.734278051,0,0
06/15/20 21:00,167.88,167,23.05555556,NA,24.86,63.16,3.245811354,0,0
06/15/20 22:00,167.92,167,0,NA,23.88,64.11,3.074349575,0,0
06/15/20 23:00,167.96,167,0,NA,22.89,64.55,3.072355834,0,0
06/16/20 0:00,168,168,0,NA,22.15,64.04,3.213911489,0,0
06/16/20 1:00,168.04,168,0,NA,21.26,61.76,2.959709432,0,0
06/16/20 2:00,168.08,168,0,NA,20.62,59.58,2.89491283,0,0
06/16/20 3:00,168.13,168,0,NA,19.85,59.76,2.652673223,0,0
06/16/20 4:00,168.17,168,0,NA,19.28,59.58,2.569932946,0,0
06/16/20 5:00,168.21,168,0,NA,18.68,59.79,2.280840411,0,0
06/16/20 6:00,168.25,168,4.166666667,NA,18.37,59.38,2.524076889,0,0
06/16/20 7:00,168.29,168,45,NA,18.84,58.02,2.496164506,0,0
06/16/20 8:00,168.33,168,212.5,NA,20.29,54.01,3.101265087,0,0
06/16/20 9:00,168.38,168,375,NA,22.2,47.2,3.527925793,0,0
06/16/20 10:00,168.42,168,585.5555556,NA,23.7,47.37,4.072217255,0,0
06/16/20 11:00,168.46,168,734.7222222,NA,25.22,49.48,4.33638802,0,0
06/16/20 12:00,168.5,168,847.2222222,NA,26.44,54.17,3.826987036,0,0
06/16/20 13:00,168.54,168,913.6111111,NA,27.59,50.67,3.300639249,0,0
06/16/20 14:00,168.58,168,928.0555556,NA,27.99,49.95,3.666490836,0,0
06/16/20 15:00,168.63,168,883.0555556,NA,28.42,49.64,3.566803755,0,0
06/16/20 16:00,168.67,168,800.5555556,NA,28.38,47.36,3.774152883,0,0
06/16/20 17:00,168.71,168,668.6111111,NA,28.1,45.32,3.747237371,0,0
06/16/20 18:00,168.75,168,504.4444444,NA,27.63,41.41,3.887796156,0,0
06/16/20 19:00,168.79,168,321.9444444,NA,26.86,41.69,3.638578453,0,0
06/16/20 20:00,168.83,168,149.4444444,NA,25.86,40.16,3.457147966,0,0
06/16/20 21:00,168.88,168,29.72222222,NA,24.28,41.72,2.964693786,0,0
06/16/20 22:00,168.92,168,0.277777778,NA,22.91,43.32,2.812172553,0,0
06/16/20 23:00,168.96,168,0,NA,21.81,46.93,3.039459097,0,0
06/17/20 0:00,169,169,0,NA,20.57,51.32,2.822141261,0,0
06/17/20 1:00,169.04,169,0,NA,20.06,54.01,2.71049173,0,0
06/17/20 2:00,169.08,169,0,NA,19.15,58.53,2.535042468,0,0
06/17/20 3:00,169.13,169,0,NA,18.65,60.67,2.21803755,0,0
06/17/20 4:00,169.17,169,0,NA,17.45,67.41,1.917979437,0,0
06/17/20 5:00,169.21,169,0,NA,17.11,68.33,1.931935628,0,0
06/17/20 6:00,169.25,169,6.666666667,NA,16.59,71.97,1.743527045,0,0
06/17/20 7:00,169.29,169,47.77777778,NA,17.92,68.12,2.215046938,0,0
06/17/20 8:00,169.33,169,214.7222222,NA,20.18,61.52,2.923822083,0,0
06/17/20 9:00,169.38,169,382.2222222,NA,22.02,57.54,3.863871256,0,0
06/17/20 10:00,169.42,169,594.1666667,NA,24.16,55.77,3.692409477,0,0
06/17/20 11:00,169.46,169,740,NA,25.28,55.98,3.936642825,0,0
06/17/20 12:00,169.5,169,850.5555556,NA,26.49,53.63,4.075207868,0,0
06/17/20 13:00,169.54,169,915.8333333,NA,27.19,54.34,4.554702727,0,0
06/17/20 14:00,169.58,169,927.7777778,NA,27.61,54.51,4.606540009,0,0
06/17/20 15:00,169.63,169,890.8333333,NA,28.07,52.23,4.334394278,0,0
06/17/20 16:00,169.67,169,803.8888889,NA,28.2,53.28,4.462990612,0,0
06/17/20 17:00,169.71,169,666.6666667,NA,28.11,54.27,4.273585159,0,0
06/17/20 18:00,169.75,169,497.7777778,NA,27.92,55.77,4.043308002,0,0
06/17/20 19:00,169.79,169,318.3333333,NA,27.27,55.23,3.950599017,0,0
06/17/20 20:00,169.83,169,147.2222222,NA,26.41,54.14,3.910724184,0,0
06/17/20 21:00,169.88,169,29.44444444,NA,25.13,55.06,3.359454627,0,0
06/17/20 22:00,169.92,169,0.277777778,NA,23.45,61.22,2.420402325,0,0
06/17/20 23:00,169.96,169,0,NA,22.58,65.74,2.286821636,0,0
06/18/20 0:00,170,170,0,NA,22.31,65.78,2.583889137,0,0
06/18/20 1:00,170.04,170,0,NA,21.2,67.89,2.408439875,0,0
06/18/20 2:00,170.08,170,0,NA,20.44,69.45,2.252928029,0,0
06/18/20 3:00,170.13,170,0,NA,19.97,71.46,2.419405454,0,0
06/18/20 4:00,170.17,170,0,NA,19.51,72.65,2.424389808,0,0
06/18/20 5:00,170.21,170,0,NA,19.32,73.33,2.447317836,0,0
06/18/20 6:00,170.25,170,7.222222222,NA,19.33,72.99,2.41541797,0,0
06/18/20 7:00,170.29,170,74.72222222,NA,20.07,72.34,2.677594993,0,0
06/18/20 8:00,170.33,170,169.7222222,NA,21.32,71.08,2.621770228,0,0
06/18/20 9:00,170.38,170,296.1111111,NA,22.64,69.72,2.285824765,0,0
06/18/20 10:00,170.42,170,339.4444444,NA,23.75,69.65,2.098413053,0,0
06/18/20 11:00,170.46,170,556.6666667,NA,25.31,68.02,2.84606616,0,0
06/18/20 12:00,170.5,170,578.6111111,NA,26.45,66.59,2.746379079,0,0
06/18/20 13:00,170.54,170,710.5555556,NA,27.67,63.35,3.118211891,0,0
06/18/20 14:00,170.58,170,732.2222222,NA,28.4,62.09,3.68343764,0,0
06/18/20 15:00,170.63,170,680.2777778,NA,28.97,60.66,4.000442557,0,0
06/18/20 16:00,170.67,170,639.7222222,NA,28.65,60.25,4.472959321,0,0
06/18/20 17:00,170.71,170,569.7222222,NA,29.21,56.04,4.540746536,0,0
06/18/20 18:00,170.75,170,415.8333333,NA,28.93,54.91,4.169910595,0,0
06/18/20 19:00,170.79,170,138.0555556,NA,27.58,61.52,3.296651766,0,0
06/18/20 20:00,170.83,170,45,NA,27,64.07,2.631738936,0,0
06/18/20 21:00,170.88,170,3.333333333,NA,26.56,64.45,2.98164059,0,0
06/18/20 22:00,170.92,170,0,NA,26.03,65.1,2.775288333,0,0
06/18/20 23:00,170.96,170,0,NA,21.11,88,1.984769781,0,0
06/19/20 0:00,171,171,0,NA,20.93,94.3,2.31573089,0.003556007,0
06/19/20 1:00,171.04,171,0,NA,20.48,95,2.10738489,0.000762002,0
06/19/20 2:00,171.08,171,0,NA,20.49,95.7,2.042588288,0.001016002,0
06/19/20 3:00,171.13,171,0,NA,20.59,94.6,1.655802414,0.000508001,0
06/19/20 4:00,171.17,171,0,NA,20.37,95.4,2.123334823,0.000508001,0
06/19/20 5:00,171.21,171,0,NA,20.58,95.9,1.492315601,0.000254001,0
06/19/20 6:00,171.25,171,1.388888889,NA,20.42,96.3,0.906155565,0.000254001,0
06/19/20 7:00,171.29,171,14.44444444,NA,20.92,96.7,0.325976755,0.000254001,0
06/19/20 8:00,171.33,171,58.88888889,NA,21.04,96.5,0.737684399,0,0
06/19/20 9:00,171.38,171,116.3888889,NA,21.03,93.8,1.637858739,0.000254001,0
06/19/20 10:00,171.42,171,199.4444444,NA,20.78,91.7,2.297787215,0,0
06/19/20 11:00,171.46,171,322.2222222,NA,21.66,86.1,1.917979437,0.000254001,0
06/19/20 12:00,171.5,171,432.5,NA,22.63,81.2,2.190125168,0,0
06/19/20 13:00,171.54,171,372.7777778,NA,23.29,79.45,2.073491283,0,0
06/19/20 14:00,171.58,171,411.3888889,NA,23.11,80.8,2.215046938,0,0
06/19/20 15:00,171.63,171,545.8333333,NA,24.55,73.19,2.133303532,0,0
06/19/20 16:00,171.67,171,268.6111111,NA,23.54,76.52,2.006700939,0,0
06/19/20 17:00,171.71,171,277.7777778,NA,23.07,76.15,2.830116227,0.000254001,0
06/19/20 18:00,171.75,171,175.8333333,NA,22.79,75.2,2.36557443,0,0
06/19/20 19:00,171.79,171,86.38888889,NA,22.42,75.37,1.962838623,0,0
06/19/20 20:00,171.83,171,48.61111111,NA,22.19,80.3,1.505274922,0,0
06/19/20 21:00,171.88,171,11.38888889,NA,21.53,86.8,1.919973178,0,0
06/19/20 22:00,171.92,171,0,NA,20.76,88.4,2.125328565,0,0
06/19/20 23:00,171.96,171,0,NA,20.53,91.5,1.617921323,0,0
06/20/20 0:00,172,172,0,NA,20.55,93,0.687840858,0,0
06/20/20 1:00,172.04,172,0,NA,20.67,93.7,1.237116674,0,0
06/20/20 2:00,172.08,172,0,NA,20.1,90.3,1.606955744,0,0
06/20/20 3:00,172.13,172,0,NA,19.61,89.5,1.112507823,0,0
06/20/20 4:00,172.17,172,0,NA,19.2,91.7,1.561099687,0,0
06/20/20 5:00,172.21,172,0,NA,19.27,93,1.55212785,0,0
06/20/20 6:00,172.25,172,0.555555556,NA,19.22,91.8,1.190263746,0,0
06/20/20 7:00,172.29,172,17.77777778,NA,19.43,90.8,1.004845776,0,0
06/20/20 8:00,172.33,172,123.0555556,NA,19.75,90.3,1.735552079,0,0
06/20/20 9:00,172.38,172,180.8333333,NA,20.18,89.2,0.879240054,0,0
06/20/20 10:00,172.42,172,240.8333333,NA,20.91,87.4,1.25705409,0,0
06/20/20 11:00,172.46,172,295.5555556,NA,22.25,84.1,2.093428699,0,0
06/20/20 12:00,172.5,172,439.7222222,NA,23.08,76.46,1.944894949,0,0
06/20/20 13:00,172.54,172,690.8333333,NA,23.29,76.39,2.132306661,0,0
06/20/20 14:00,172.58,172,-0.0275,NA,23.26,77.27,2.277849799,0,0
06/20/20 15:00,172.63,172,708.3333333,NA,24.17,67.34,1.993741618,0,0
06/20/20 16:00,172.67,172,776.9444444,NA,25.1,61.52,1.592999553,0,0
06/20/20 17:00,172.71,172,617.7777778,NA,25.53,63.52,1.481350022,0,0
06/20/20 18:00,172.75,172,517.5,NA,25.77,60.84,1.617921323,0,0
06/20/20 19:00,172.79,172,351.3888889,NA,25.18,62.77,1.581037103,0,0
06/20/20 20:00,172.83,172,148.6111111,NA,24.2,68.05,1.212194904,0,0
06/20/20 21:00,172.88,172,28.05555556,NA,22.54,78.23,0.397751453,0,0
06/20/20 22:00,172.92,172,0.277777778,NA,21.6,81.2,0.168471167,0,0
06/20/20 23:00,172.96,172,0,NA,19.95,90,0.214327224,0,0
06/21/20 0:00,173,173,0,NA,19.61,90.2,0.177443004,0,0
06/21/20 1:00,173.04,173,0,NA,18.81,93.5,0.282114439,0,0
06/21/20 2:00,173.08,173,0,NA,19.17,90.5,1.04771122,0,0
06/21/20 3:00,173.13,173,0,NA,19.15,89.3,1.029767546,0,0
06/21/20 4:00,173.17,173,0,NA,19.03,91.1,1.180295038,0,0
06/21/20 5:00,173.21,173,0,NA,19.18,92.6,1.81131426,0,0
06/21/20 6:00,173.25,173,3.055555556,NA,18.41,94.4,1.304903889,0,0
06/21/20 7:00,173.29,173,48.88888889,NA,19.2,94.7,0.998864551,0,0
06/21/20 8:00,173.33,173,211.1111111,NA,21.61,86,1.757483236,0,0
06/21/20 9:00,173.38,173,411.3888889,NA,24.39,77.14,1.957854269,0,0
06/21/20 10:00,173.42,173,412.5,NA,25.72,72.58,1.673746089,0,0
06/21/20 11:00,173.46,173,404.4444444,NA,25.22,72.98,2.505136343,0,0
06/21/20 12:00,173.5,173,570.2777778,NA,26.42,61.76,1.57704962,0,0
06/21/20 13:00,173.54,173,408.8888889,NA,27.07,62.16,1.129454627,0,0
06/21/20 14:00,173.58,173,749.1666667,NA,28.97,49.91,1.455431381,0,0
06/21/20 15:00,173.63,173,367.7777778,NA,28.34,53.01,1.894054537,0,0
06/21/20 16:00,173.67,173,656.9444444,NA,30.17,49.4,2.110375503,0,0
06/21/20 17:00,173.71,173,434.1666667,NA,29.67,51.72,3.332539115,0,0
06/21/20 18:00,173.75,173,331.1111111,NA,29.24,50.15,3.007559231,0,0
06/21/20 19:00,173.79,173,152.2222222,NA,28.47,51.14,2.866003576,0,0
06/21/20 20:00,173.83,173,91.11111111,NA,27.69,56.11,2.215046938,0,0
06/21/20 21:00,173.88,173,13.05555556,NA,26.45,62.24,1.62589629,0,0
06/21/20 22:00,173.92,173,0,NA,22.61,75,1.706642825,0,0
06/21/20 23:00,173.96,173,0,NA,20.99,85.3,2.162212785,0,0
06/22/20 0:00,174,174,0,NA,19.96,90.7,1.221166741,0.000254001,0
06/22/20 1:00,174.04,174,0,NA,19.59,91.6,1.394622262,0,0
06/22/20 2:00,174.08,174,0,NA,19.6,93.2,1.420540903,0,0
06/22/20 3:00,174.13,174,0,NA,20.03,92.3,1.790379973,0,0
06/22/20 4:00,174.17,174,0,NA,20.14,93.1,1.076620474,0,0
06/22/20 5:00,174.21,174,0,NA,19.59,95.1,1.33082253,0,0
06/22/20 6:00,174.25,174,1.666666667,NA,19.35,95.3,0.435632544,0,0
06/22/20 7:00,174.29,174,15.83333333,NA,19.71,90,1.591005811,0,0
06/22/20 8:00,174.33,174,31.94444444,NA,19.78,90,1.896048279,0,0
06/22/20 9:00,174.38,174,80.83333333,NA,20.31,88.2,1.473375056,0,0
06/22/20 10:00,174.42,174,17.22222222,NA,17.69,94.1,2.014675905,0.000508001,0
06/22/20 11:00,174.46,174,63.61111111,NA,17.39,95.8,1.384653554,0.000762002,0
06/22/20 12:00,174.5,174,21.11111111,NA,17.59,95.9,1.115498435,0.000508001,0
06/22/20 13:00,174.54,174,17.77777778,NA,17.51,96.5,1.747514528,0.000254001,0
06/22/20 14:00,174.58,174,158.0555556,NA,18.69,97.1,0.721734466,0,0
06/22/20 15:00,174.63,174,421.1111111,NA,20.39,87.6,1.497299955,0.000254001,0
06/22/20 16:00,174.67,174,613.8888889,NA,21.03,82.8,2.729432275,0,0
06/22/20 17:00,174.71,174,565.8333333,NA,20.62,78.91,3.427241842,0.000254001,0
06/22/20 18:00,174.75,174,505.5555556,NA,21.2,68.57,2.843075548,0,0
06/22/20 19:00,174.79,174,332.5,NA,21.12,61.73,2.703513634,0,0
06/22/20 20:00,174.83,174,143.8888889,NA,20.14,67.24,1.521224855,0,0
06/22/20 21:00,174.88,174,18.05555556,NA,17.96,84.8,0.325976755,0.000254001,0
06/22/20 22:00,174.92,174,0.555555556,NA,16.99,90.2,0.645972284,0,0
06/22/20 23:00,174.96,174,0,NA,16.27,91.2,0.966964685,0,0
06/23/20 0:00,175,175,0,NA,15.87,91.8,0.867277604,0,0
06/23/20 1:00,175.04,175,0,NA,15.88,91.6,0.888211891,0,0
06/23/20 2:00,175.08,175,0,NA,16.55,89.4,0.91213679,0,0
06/23/20 3:00,175.13,175,0,NA,16.1,90.3,0.274139473,0,0
06/23/20 4:00,175.17,175,0,NA,15.31,93.5,0.346911042,0,0
06/23/20 5:00,175.21,175,0,NA,15.37,91.4,0.792512293,0,0
06/23/20 6:00,175.25,175,4.722222222,NA,14.67,88.8,1.18328565,0.000254001,0
06/23/20 7:00,175.29,175,37.22222222,NA,14.59,88.3,1.458421994,0,0
06/23/20 8:00,175.33,175,85.83333333,NA,15.13,86.3,1.869132767,0,0
06/23/20 9:00,175.38,175,400.5555556,NA,18.51,73.74,2.980643719,0,0
06/23/20 10:00,175.42,175,613.8888889,NA,20.5,66.9,2.699526151,0,0
06/23/20 11:00,175.46,175,749.4444444,NA,21.21,61.25,3.199955297,0,0
06/23/20 12:00,175.5,175,581.9444444,NA,21.18,63.63,3.036468485,0,0
06/23/20 13:00,175.54,175,-0.0275,NA,21.92,57.88,2.941765758,0,0
06/23/20 14:00,175.58,175,-0.0275,NA,21.53,62.85,2.45130532,0,0
06/23/20 15:00,175.63,175,-0.0275,NA,22.79,57.54,2.605820295,0,0
06/23/20 16:00,175.67,175,-0.0275,NA,22.69,58.6,2.728435405,0,0
06/23/20 17:00,175.71,175,550.2777778,NA,23.08,55.3,2.590867233,0.000254001,0
06/23/20 18:00,175.75,175,415,NA,23.14,57.27,2.238971837,0,0
06/23/20 19:00,175.79,175,296.1111111,NA,22.15,59.69,1.875113992,0,0
06/23/20 20:00,175.83,175,155.8333333,NA,21.69,62.51,1.973804202,0,0
06/23/20 21:00,175.88,175,33.33333333,NA,19.14,75.85,0.629025481,0,0
06/23/20 22:00,175.92,175,0.277777778,NA,17.71,80.6,0.88721502,0,0
06/23/20 23:00,175.96,175,0,NA,16,86.9,0.38180152,0,0
06/24/20 0:00,176,176,0,NA,15.23,90.7,0.389776486,0,0
06/24/20 1:00,176.04,176,0,NA,14.6,93.2,1.048708091,0,0
06/24/20 2:00,176.08,176,0,NA,14.31,93.5,0.496441663,0,0
06/24/20 3:00,176.13,176,0,NA,13.56,94,0.556253911,0,0
06/24/20 4:00,176.17,176,0,NA,13.45,94.6,0.311023692,0,0
06/24/20 5:00,176.21,176,0,NA,13.01,94.9,0.441613768,0,0
06/24/20 6:00,176.25,176,6.111111111,NA,12.81,95.3,0.613075548,0,0
06/24/20 7:00,176.29,176,100.5555556,NA,14.41,95,0.644975414,0,0
06/24/20 8:00,176.33,176,252.7777778,NA,17.43,84.7,0.894193116,0,0
06/24/20 9:00,176.38,176,387.5,NA,19.95,72.65,0.907152436,0,0
06/24/20 10:00,176.42,176,603.3333333,NA,22.11,63.36,1.153379526,0,0
06/24/20 11:00,176.46,176,730.5555556,NA,23.75,53.87,1.328828789,0,0
06/24/20 12:00,176.5,176,858.0555556,NA,24.11,50.53,1.556115333,0.000254001,0
06/24/20 13:00,176.54,176,640.8333333,NA,24.51,49,1.348766205,0,0
06/24/20 14:00,176.58,176,740.5555556,NA,24.26,46.86,1.656799285,0,0
06/24/20 15:00,176.63,176,865.8333333,NA,25.37,43.59,2.148256594,0,0
06/24/20 16:00,176.67,176,811.9444444,NA,25.91,42.2,1.944894949,0,0
06/24/20 17:00,176.71,176,708.0555556,NA,26.15,39,1.767451945,0,0
06/24/20 18:00,176.75,176,518.8888889,NA,26,42.43,1.656799285,0,0
06/24/20 19:00,176.79,176,340.5555556,NA,26.18,44.82,1.076620474,0,0
06/24/20 20:00,176.83,176,155.8333333,NA,25.38,48.25,0.333951721,0,0
06/24/20 21:00,176.88,176,31.11111111,NA,21.37,67.58,0.48049173,0,0
06/24/20 22:00,176.92,176,0.277777778,NA,19.93,72.51,0.734693786,0,0
06/24/20 23:00,176.96,176,0,NA,18.95,73.94,1.060670541,0,0
06/25/20 0:00,177,177,0,NA,17.61,80.7,1.016808225,0,0
06/25/20 1:00,177.04,177,0,NA,17,82.4,1.114501565,0,0
06/25/20 2:00,177.08,177,0,NA,17.52,74.83,1.233129191,0,0
06/25/20 3:00,177.13,177,0,NA,15.55,83.7,1.175310684,0,0
06/25/20 4:00,177.17,177,0,NA,15.87,80.3,1.074626732,0,0
06/25/20 5:00,177.21,177,0,NA,14.68,87.1,0.734693786,0,0
06/25/20 6:00,177.25,177,5,NA,14.1,90.3,0.307036209,0,0
06/25/20 7:00,177.29,177,82.5,NA,16.37,85.4,0.100683952,0,0
06/25/20 8:00,177.33,177,165.5555556,NA,19.81,68.09,0.335945463,0,0
06/25/20 9:00,177.38,177,392.7777778,NA,21.96,63.87,1.262038444,0,0
06/25/20 10:00,177.42,177,613.3333333,NA,24.67,55.98,1.952869915,0,0
06/25/20 11:00,177.46,177,769.1666667,NA,26.11,47.95,1.917979437,0,0
06/25/20 12:00,177.5,177,882.2222222,NA,26.67,39.99,2.201090747,0,0
06/25/20 13:00,177.54,177,943.0555556,NA,27.47,36.92,1.834242289,0,0
06/25/20 14:00,177.58,177,951.1111111,NA,27.69,38.93,2.585882879,0,0
06/25/20 15:00,177.63,177,904.7222222,NA,28.13,44.88,2.423392937,0,0
06/25/20 16:00,177.67,177,813.6111111,NA,28.3,45.19,2.672610639,0,0
06/25/20 17:00,177.71,177,681.3888889,NA,28.19,45.87,3.015534198,0,0
06/25/20 18:00,177.75,177,488.8888889,NA,28,51.62,3.051421547,0,0
06/25/20 19:00,177.79,177,229.4444444,NA,26.82,56.49,2.42738042,0,0
06/25/20 20:00,177.83,177,133.0555556,NA,26.46,61.49,1.915985695,0.000254001,0
06/25/20 21:00,177.88,177,18.61111111,NA,24.61,69.65,1.267022798,0,0
06/25/20 22:00,177.92,177,0,NA,23.96,72.75,1.553124721,0,0
06/25/20 23:00,177.96,177,0,NA,23.64,74.32,1.46639696,0,0
06/26/20 0:00,178,178,0,NA,23.2,75.57,1.544152883,0,0
06/26/20 1:00,178.04,178,0,NA,23.14,77.89,1.81131426,0,0
06/26/20 2:00,178.08,178,0,NA,22.63,81.4,1.973804202,0,0
06/26/20 3:00,178.13,178,0,NA,22.45,83.7,1.289950827,0,0
06/26/20 4:00,178.17,178,0,NA,21.79,86.5,0.546285203,0,0
06/26/20 5:00,178.21,178,0,NA,21.64,89.8,0.801484131,0,0
06/26/20 6:00,178.25,178,1.944444444,NA,21.3,91.8,0.575194457,0,0
06/26/20 7:00,178.29,178,86.66666667,NA,22.99,83.9,0.849333929,0,0
06/26/20 8:00,178.33,178,78.33333333,NA,22.85,83,2.524076889,0,0
06/26/20 9:00,178.38,178,227.7777778,NA,24.24,78.7,2.121341082,0,0
06/26/20 10:00,178.42,178,170.2777778,NA,24.26,79.66,1.299919535,0,0
06/26/20 11:00,178.46,178,376.9444444,NA,26.2,74.99,1.686705409,0,0
06/26/20 12:00,178.5,178,540.8333333,NA,26.47,72.54,2.645695127,0,0
06/26/20 13:00,178.54,178,397.7777778,NA,26.8,71.69,1.98377291,0,0
06/26/20 14:00,178.58,178,363.3333333,NA,26.67,73.18,1.347769334,0,0
06/26/20 15:00,178.63,178,404.1666667,NA,27.73,65.91,1.833245418,0,0
06/26/20 16:00,178.67,178,744.7222222,NA,28.8,59.98,2.62476084,0,0
06/26/20 17:00,178.71,178,648.6111111,NA,29.62,56.2,1.776423782,0,0
06/26/20 18:00,178.75,178,339.1666667,NA,28.66,61.58,0.988895843,0,0
06/26/20 19:00,178.79,178,140.8333333,NA,26.97,70.09,1.229141708,0,0
06/26/20 20:00,178.83,178,129.4444444,NA,27.48,72.92,0.238252123,0,0
06/26/20 21:00,178.88,178,39.72222222,NA,25.31,81.4,0.173455521,0,0
06/26/20 22:00,178.92,178,1.111111111,NA,23.21,89.8,0.392767099,0,0
06/26/20 23:00,178.96,178,0,NA,22.49,92.7,0.333951721,0,0
06/27/20 0:00,179,179,0,NA,22.16,93.8,0.157505588,0,0
06/27/20 1:00,179.04,179,0,NA,21.38,94.4,0.173455521,0,0
06/27/20 2:00,179.08,179,0,NA,21.32,95.6,0.248220831,0,0
06/27/20 3:00,179.13,179,0,NA,20.43,95.2,0.384792132,0,0
06/27/20 4:00,179.17,179,0,NA,19.91,96.1,0.257192669,0,0
06/27/20 5:00,179.21,179,0,NA,19.27,96.6,0.361864104,0,0
06/27/20 6:00,179.25,179,8.611111111,NA,19.17,96.9,0.236258382,0,0
06/27/20 7:00,179.29,179,59.44444444,NA,19.84,97,0.352892266,0,0
06/27/20 8:00,179.33,179,190,NA,21.72,97,0.864286992,0,0
06/27/20 9:00,179.38,179,324.7222222,NA,24.77,85.4,0.965967814,0,0
06/27/20 10:00,179.42,179,318.0555556,NA,25.12,81.2,1.442472061,0,0
06/27/20 11:00,179.46,179,551.1111111,NA,25.18,72.98,2.176168976,0,0
06/27/20 12:00,179.5,179,747.7777778,NA,26.45,67.5,1.506271793,0,0
06/27/20 13:00,179.54,179,841.9444444,NA,28.18,61.48,1.667764864,0,0
06/27/20 14:00,179.58,179,861.6666667,NA,28.49,60.73,1.445462673,0.000254001,0
06/27/20 15:00,179.63,179,825.8333333,NA,28.92,55.63,1.403594099,0,0
06/27/20 16:00,179.67,179,625,NA,29.32,57.06,1.634868127,0,0
06/27/20 17:00,179.71,179,653.8888889,NA,28.61,63.21,1.622905677,0,0
06/27/20 18:00,179.75,179,102.5,NA,26.54,71.35,1.865145284,0,0
06/27/20 19:00,179.79,179,69.72222222,NA,25.99,81.5,0.688837729,0,0
06/27/20 20:00,179.83,179,93.05555556,NA,25.16,80.8,0.768587394,0,0
06/27/20 21:00,179.88,179,27.77777778,NA,24.33,84.7,0.165480554,0,0
06/27/20 22:00,179.92,179,0.277777778,NA,23.51,88.5,0.358873491,0,0
06/27/20 23:00,179.96,179,0,NA,23.32,89.2,0.853321413,0,0
06/28/20 0:00,180,180,0,NA,22.1,93,0.338936075,0,0
06/28/20 1:00,180.04,180,0,NA,21.89,93.1,0.72671882,0,0
06/28/20 2:00,180.08,180,0,NA,21.7,92.5,0.725721949,0,0
06/28/20 3:00,180.13,180,0,NA,21.22,93.8,0.994877068,0,0
06/28/20 4:00,180.17,180,0,NA,21.07,95.4,1.137429593,0,0
06/28/20 5:00,180.21,180,0,NA,20.88,96.1,1.177304426,0,0
06/28/20 6:00,180.25,180,7.5,NA,20.25,96.2,0.641984801,0,0
06/28/20 7:00,180.29,180,38.33333333,NA,20.71,96.6,1.315869468,0,0
06/28/20 8:00,180.33,180,34.72222222,NA,21.14,95.6,1.30590076,0,0
06/28/20 9:00,180.38,180,117.2222222,NA,21.95,92.4,1.857170317,0,0
06/28/20 10:00,180.42,180,184.7222222,NA,22.26,86.6,3.245811354,0,0
06/28/20 11:00,180.46,180,346.6666667,NA,24.41,74.79,2.911859633,0,0
06/28/20 12:00,180.5,180,676.3888889,NA,26.14,66.22,1.777420653,0,0
06/28/20 13:00,180.54,180,665.5555556,NA,27.19,67.3,2.111372374,0,0
