"doy_frac","variable","value","temp_depth_m","temp_c"
145.2916667,"X0",19.28222222,0,19.28222222
145.3125,"X0",19.28222222,0,19.28222222
145.3333333,"X0",19.28222222,0,19.28222222
145.3541667,"X0",19.18722222,0,19.18722222
145.375,"X0",19.18722222,0,19.18722222
145.3958333,"X0",19.18722222,0,19.18722222
145.4166667,"X0",19.28222222,0,19.28222222
145.4375,"X0",19.47222222,0,19.47222222
145.4583333,"X0",19.47222222,0,19.47222222
145.4791667,"X0",19.37722222,0,19.37722222
145.5,"X0",19.66222222,0,19.66222222
145.5208333,"X0",19.56722222,0,19.56722222
145.5416667,"X0",20.04277778,0,20.04277778
145.5625,"X0",20.51888889,0,20.51888889
145.5833333,"X0",21.37777778,0,21.37777778
145.6041667,"X0",21.76,0,21.76
145.625,"X0",22.81222222,0,22.81222222
145.6458333,"X0",23.38777778,0,23.38777778
145.6666667,"X0",23.86888889,0,23.86888889
145.6875,"X0",24.44777778,0,24.44777778
145.7083333,"X0",24.545,0,24.545
145.7291667,"X0",23.96611111,0,23.96611111
145.75,"X0",23.86888889,0,23.86888889
145.7708333,"X0",23.58111111,0,23.58111111
145.7916667,"X0",23.38777778,0,23.38777778
145.8125,"X0",23.19611111,0,23.19611111
145.8333333,"X0",22.90777778,0,22.90777778
145.8541667,"X0",22.62111111,0,22.62111111
145.875,"X0",22.42888889,0,22.42888889
145.8958333,"X0",22.14222222,0,22.14222222
145.9166667,"X0",22.04611111,0,22.04611111
145.9375,"X0",21.95111111,0,21.95111111
145.9583333,"X0",21.76,0,21.76
145.9791667,"X0",21.66388889,0,21.66388889
146,"X0",21.56888889,0,21.56888889
146.0208333,"X0",21.47277778,0,21.47277778
146.0416667,"X0",21.37777778,0,21.37777778
146.0625,"X0",21.28222222,0,21.28222222
146.0833333,"X0",21.18722222,0,21.18722222
146.1041667,"X0",21.09111111,0,21.09111111
146.125,"X0",21.09111111,0,21.09111111
146.1458333,"X0",20.99611111,0,20.99611111
146.1666667,"X0",20.99611111,0,20.99611111
146.1875,"X0",20.90111111,0,20.90111111
146.2083333,"X0",20.805,0,20.805
146.2291667,"X0",20.805,0,20.805
146.25,"X0",20.71,0,20.71
146.2708333,"X0",20.71,0,20.71
146.2916667,"X0",20.71,0,20.71
146.3125,"X0",20.805,0,20.805
146.3333333,"X0",21.09111111,0,21.09111111
146.3541667,"X0",20.90111111,0,20.90111111
146.375,"X0",20.99611111,0,20.99611111
146.3958333,"X0",21.855,0,21.855
146.4166667,"X0",21.855,0,21.855
146.4375,"X0",22.14222222,0,22.14222222
146.4583333,"X0",22.71722222,0,22.71722222
146.4791667,"X0",23.19611111,0,23.19611111
146.5,"X0",23.86888889,0,23.86888889
146.5208333,"X0",23.86888889,0,23.86888889
146.5416667,"X0",24.35111111,0,24.35111111
146.5625,"X0",24.545,0,24.545
146.5833333,"X0",24.93111111,0,24.93111111
146.6041667,"X0",25.61,0,25.61
146.625,"X0",25.90222222,0,25.90222222
146.6458333,"X0",26.09722222,0,26.09722222
146.6666667,"X0",26.195,0,26.195
146.6875,"X0",26.195,0,26.195
146.7083333,"X0",26.39,0,26.39
146.7291667,"X0",25.61,0,25.61
146.75,"X0",25.125,0,25.125
146.7708333,"X0",24.06222222,0,24.06222222
146.7916667,"X0",23.86888889,0,23.86888889
146.8125,"X0",23.48388889,0,23.48388889
146.8333333,"X0",23.29222222,0,23.29222222
146.8541667,"X0",23.19611111,0,23.19611111
146.875,"X0",23.1,0,23.1
146.8958333,"X0",23.00388889,0,23.00388889
146.9166667,"X0",22.90777778,0,22.90777778
146.9375,"X0",22.90777778,0,22.90777778
146.9583333,"X0",22.71722222,0,22.71722222
146.9791667,"X0",22.71722222,0,22.71722222
147,"X0",22.62111111,0,22.62111111
147.0208333,"X0",22.525,0,22.525
147.0416667,"X0",22.42888889,0,22.42888889
147.0625,"X0",22.42888889,0,22.42888889
147.0833333,"X0",22.33277778,0,22.33277778
147.1041667,"X0",22.23777778,0,22.23777778
147.125,"X0",22.14222222,0,22.14222222
147.1458333,"X0",22.04611111,0,22.04611111
147.1666667,"X0",22.04611111,0,22.04611111
147.1875,"X0",21.95111111,0,21.95111111
147.2083333,"X0",21.855,0,21.855
147.2291667,"X0",21.855,0,21.855
147.25,"X0",21.855,0,21.855
147.2708333,"X0",21.855,0,21.855
147.2916667,"X0",21.855,0,21.855
147.3125,"X0",21.76,0,21.76
147.3333333,"X0",21.855,0,21.855
147.3541667,"X0",22.04611111,0,22.04611111
147.375,"X0",22.14222222,0,22.14222222
147.3958333,"X0",22.42888889,0,22.42888889
147.4166667,"X0",22.90777778,0,22.90777778
147.4375,"X0",23.19611111,0,23.19611111
147.4583333,"X0",23.48388889,0,23.48388889
147.4791667,"X0",23.58111111,0,23.58111111
147.5,"X0",24.06222222,0,24.06222222
147.5208333,"X0",24.255,0,24.255
147.5416667,"X0",24.64111111,0,24.64111111
147.5625,"X0",25.31888889,0,25.31888889
147.5833333,"X0",25.51277778,0,25.51277778
147.6041667,"X0",25.51277778,0,25.51277778
147.625,"X0",25.90222222,0,25.90222222
147.6458333,"X0",25.61,0,25.61
147.6666667,"X0",25.51277778,0,25.51277778
147.6875,"X0",25.125,0,25.125
147.7083333,"X0",24.93111111,0,24.93111111
147.7291667,"X0",25.125,0,25.125
147.75,"X0",25.41611111,0,25.41611111
147.7708333,"X0",25.41611111,0,25.41611111
147.7916667,"X0",25.125,0,25.125
147.8125,"X0",24.835,0,24.835
147.8333333,"X0",24.64111111,0,24.64111111
147.8541667,"X0",24.44777778,0,24.44777778
147.875,"X0",24.255,0,24.255
147.8958333,"X0",24.06222222,0,24.06222222
147.9166667,"X0",23.96611111,0,23.96611111
147.9375,"X0",23.86888889,0,23.86888889
147.9583333,"X0",23.67722222,0,23.67722222
147.9791667,"X0",23.58111111,0,23.58111111
148,"X0",23.38777778,0,23.38777778
148.0208333,"X0",23.29222222,0,23.29222222
148.0416667,"X0",23.29222222,0,23.29222222
148.0625,"X0",23.19611111,0,23.19611111
148.0833333,"X0",23.1,0,23.1
148.1041667,"X0",23.1,0,23.1
148.125,"X0",22.90777778,0,22.90777778
148.1458333,"X0",22.90777778,0,22.90777778
148.1666667,"X0",22.81222222,0,22.81222222
148.1875,"X0",22.81222222,0,22.81222222
148.2083333,"X0",22.71722222,0,22.71722222
148.2291667,"X0",22.71722222,0,22.71722222
148.25,"X0",22.62111111,0,22.62111111
148.2708333,"X0",22.62111111,0,22.62111111
148.2916667,"X0",22.62111111,0,22.62111111
148.3125,"X0",22.62111111,0,22.62111111
148.3333333,"X0",22.62111111,0,22.62111111
148.3541667,"X0",22.62111111,0,22.62111111
148.375,"X0",22.62111111,0,22.62111111
148.3958333,"X0",23.29222222,0,23.29222222
148.4166667,"X0",23.19611111,0,23.19611111
148.4375,"X0",23.1,0,23.1
148.4583333,"X0",23.19611111,0,23.19611111
148.4791667,"X0",23.77277778,0,23.77277778
148.5,"X0",23.48388889,0,23.48388889
148.5208333,"X0",23.58111111,0,23.58111111
148.5416667,"X0",24.255,0,24.255
148.5625,"X0",24.44777778,0,24.44777778
148.5833333,"X0",24.835,0,24.835
148.6041667,"X0",25.31888889,0,25.31888889
148.625,"X0",26,0,26
148.6458333,"X0",26.29222222,0,26.29222222
148.6666667,"X0",26.585,0,26.585
148.6875,"X0",26.97722222,0,26.97722222
148.7083333,"X0",27.17277778,0,27.17277778
148.7291667,"X0",27.075,0,27.075
148.75,"X0",26.87888889,0,26.87888889
148.7708333,"X0",26.585,0,26.585
148.7916667,"X0",26.39,0,26.39
148.8125,"X0",26.09722222,0,26.09722222
148.8333333,"X0",25.90222222,0,25.90222222
148.8541667,"X0",25.70777778,0,25.70777778
148.875,"X0",25.51277778,0,25.51277778
148.8958333,"X0",25.41611111,0,25.41611111
148.9166667,"X0",25.22222222,0,25.22222222
148.9375,"X0",25.125,0,25.125
148.9583333,"X0",25.02777778,0,25.02777778
148.9791667,"X0",24.93111111,0,24.93111111
149,"X0",24.835,0,24.835
149.0208333,"X0",24.73777778,0,24.73777778
149.0416667,"X0",24.64111111,0,24.64111111
149.0625,"X0",24.545,0,24.545
149.0833333,"X0",24.44777778,0,24.44777778
149.1041667,"X0",24.35111111,0,24.35111111
149.125,"X0",24.255,0,24.255
149.1458333,"X0",24.06222222,0,24.06222222
149.1666667,"X0",23.96611111,0,23.96611111
149.1875,"X0",23.86888889,0,23.86888889
149.2083333,"X0",23.77277778,0,23.77277778
149.2291667,"X0",23.77277778,0,23.77277778
149.25,"X0",23.67722222,0,23.67722222
149.2708333,"X0",23.67722222,0,23.67722222
149.2916667,"X0",23.58111111,0,23.58111111
149.3125,"X0",23.48388889,0,23.48388889
149.3333333,"X0",23.48388889,0,23.48388889
149.3541667,"X0",23.38777778,0,23.38777778
149.375,"X0",23.29222222,0,23.29222222
149.3958333,"X0",23.29222222,0,23.29222222
149.4166667,"X0",23.19611111,0,23.19611111
149.4375,"X0",23.29222222,0,23.29222222
149.4583333,"X0",23.29222222,0,23.29222222
149.4791667,"X0",23.38777778,0,23.38777778
149.5,"X0",23.48388889,0,23.48388889
149.5208333,"X0",23.48388889,0,23.48388889
149.5416667,"X0",23.67722222,0,23.67722222
149.5625,"X0",23.96611111,0,23.96611111
149.5833333,"X0",23.96611111,0,23.96611111
149.6041667,"X0",24.15777778,0,24.15777778
149.625,"X0",24.64111111,0,24.64111111
149.6458333,"X0",24.73777778,0,24.73777778
149.6666667,"X0",24.93111111,0,24.93111111
149.6875,"X0",25.31888889,0,25.31888889
149.7083333,"X0",24.64111111,0,24.64111111
149.7291667,"X0",25.41611111,0,25.41611111
149.75,"X0",25.125,0,25.125
149.7708333,"X0",25.22222222,0,25.22222222
149.7916667,"X0",24.73777778,0,24.73777778
149.8125,"X0",24.545,0,24.545
149.8333333,"X0",24.35111111,0,24.35111111
149.8541667,"X0",24.15777778,0,24.15777778
149.875,"X0",24.06222222,0,24.06222222
149.8958333,"X0",23.96611111,0,23.96611111
149.9166667,"X0",23.86888889,0,23.86888889
149.9375,"X0",23.67722222,0,23.67722222
149.9583333,"X0",23.58111111,0,23.58111111
149.9791667,"X0",23.38777778,0,23.38777778
150,"X0",23.29222222,0,23.29222222
150.0208333,"X0",23.19611111,0,23.19611111
150.0416667,"X0",23.00388889,0,23.00388889
150.0625,"X0",22.90777778,0,22.90777778
150.0833333,"X0",22.81222222,0,22.81222222
150.1041667,"X0",22.62111111,0,22.62111111
150.125,"X0",22.525,0,22.525
150.1458333,"X0",22.42888889,0,22.42888889
150.1666667,"X0",22.33277778,0,22.33277778
150.1875,"X0",22.14222222,0,22.14222222
150.2083333,"X0",22.14222222,0,22.14222222
150.2291667,"X0",21.95111111,0,21.95111111
150.25,"X0",21.95111111,0,21.95111111
150.2708333,"X0",21.855,0,21.855
150.2916667,"X0",21.76,0,21.76
150.3125,"X0",21.76,0,21.76
150.3333333,"X0",21.76,0,21.76
150.3541667,"X0",21.76,0,21.76
150.375,"X0",21.76,0,21.76
150.3958333,"X0",21.76,0,21.76
150.4166667,"X0",21.95111111,0,21.95111111
150.4375,"X0",22.04611111,0,22.04611111
150.4583333,"X0",22.33277778,0,22.33277778
150.4791667,"X0",22.42888889,0,22.42888889
150.5,"X0",22.71722222,0,22.71722222
150.5208333,"X0",22.81222222,0,22.81222222
150.5416667,"X0",23.00388889,0,23.00388889
150.5625,"X0",23.48388889,0,23.48388889
150.5833333,"X0",23.58111111,0,23.58111111
150.6041667,"X0",23.77277778,0,23.77277778
150.625,"X0",24.15777778,0,24.15777778
150.6458333,"X0",24.35111111,0,24.35111111
150.6666667,"X0",24.64111111,0,24.64111111
150.6875,"X0",25.02777778,0,25.02777778
150.7083333,"X0",25.22222222,0,25.22222222
150.7291667,"X0",25.02777778,0,25.02777778
150.75,"X0",24.93111111,0,24.93111111
150.7708333,"X0",24.835,0,24.835
150.7916667,"X0",24.545,0,24.545
150.8125,"X0",24.15777778,0,24.15777778
150.8333333,"X0",23.67722222,0,23.67722222
150.8541667,"X0",23.48388889,0,23.48388889
150.875,"X0",23.38777778,0,23.38777778
150.8958333,"X0",23.29222222,0,23.29222222
150.9166667,"X0",23.19611111,0,23.19611111
150.9375,"X0",23.1,0,23.1
150.9583333,"X0",23.00388889,0,23.00388889
150.9791667,"X0",22.90777778,0,22.90777778
151,"X0",22.81222222,0,22.81222222
151.0208333,"X0",22.71722222,0,22.71722222
151.0416667,"X0",22.62111111,0,22.62111111
151.0625,"X0",22.525,0,22.525
151.0833333,"X0",22.42888889,0,22.42888889
151.1041667,"X0",22.33277778,0,22.33277778
151.125,"X0",22.23777778,0,22.23777778
151.1458333,"X0",22.14222222,0,22.14222222
151.1666667,"X0",22.14222222,0,22.14222222
151.1875,"X0",22.04611111,0,22.04611111
151.2083333,"X0",21.95111111,0,21.95111111
151.2291667,"X0",21.855,0,21.855
151.25,"X0",21.76,0,21.76
151.2708333,"X0",21.76,0,21.76
151.2916667,"X0",21.66388889,0,21.66388889
151.3125,"X0",21.855,0,21.855
151.3333333,"X0",21.76,0,21.76
151.3541667,"X0",21.76,0,21.76
151.375,"X0",21.855,0,21.855
151.3958333,"X0",21.95111111,0,21.95111111
151.4166667,"X0",22.23777778,0,22.23777778
151.4375,"X0",22.42888889,0,22.42888889
151.4583333,"X0",22.71722222,0,22.71722222
151.4791667,"X0",23.1,0,23.1
151.5,"X0",23.58111111,0,23.58111111
151.5208333,"X0",23.86888889,0,23.86888889
151.5416667,"X0",24.35111111,0,24.35111111
151.5625,"X0",24.835,0,24.835
151.5833333,"X0",25.31888889,0,25.31888889
151.6041667,"X0",25.70777778,0,25.70777778
151.625,"X0",25.90222222,0,25.90222222
151.6458333,"X0",26.09722222,0,26.09722222
151.6666667,"X0",26.48777778,0,26.48777778
151.6875,"X0",27.075,0,27.075
151.7083333,"X0",26.87888889,0,26.87888889
151.7291667,"X0",26.78111111,0,26.78111111
151.75,"X0",26.78111111,0,26.78111111
151.7708333,"X0",26.585,0,26.585
151.7916667,"X0",26.09722222,0,26.09722222
151.8125,"X0",26,0,26
151.8333333,"X0",25.41611111,0,25.41611111
151.8541667,"X0",25.125,0,25.125
151.875,"X0",24.93111111,0,24.93111111
151.8958333,"X0",24.73777778,0,24.73777778
151.9166667,"X0",24.545,0,24.545
151.9375,"X0",24.35111111,0,24.35111111
151.9583333,"X0",24.15777778,0,24.15777778
151.9791667,"X0",23.96611111,0,23.96611111
152,"X0",23.86888889,0,23.86888889
152.0208333,"X0",23.67722222,0,23.67722222
152.0416667,"X0",23.58111111,0,23.58111111
152.0625,"X0",23.38777778,0,23.38777778
152.0833333,"X0",23.29222222,0,23.29222222
152.1041667,"X0",23.29222222,0,23.29222222
152.125,"X0",23.1,0,23.1
152.1458333,"X0",23.00388889,0,23.00388889
152.1666667,"X0",22.90777778,0,22.90777778
152.1875,"X0",22.81222222,0,22.81222222
152.2083333,"X0",22.71722222,0,22.71722222
152.2291667,"X0",22.62111111,0,22.62111111
152.25,"X0",22.62111111,0,22.62111111
152.2708333,"X0",22.525,0,22.525
152.2916667,"X0",22.525,0,22.525
152.3125,"X0",22.525,0,22.525
152.3333333,"X0",22.525,0,22.525
152.3541667,"X0",22.525,0,22.525
152.375,"X0",22.62111111,0,22.62111111
152.3958333,"X0",22.71722222,0,22.71722222
152.4166667,"X0",22.62111111,0,22.62111111
152.4375,"X0",22.81222222,0,22.81222222
152.4583333,"X0",22.90777778,0,22.90777778
152.4791667,"X0",23.48388889,0,23.48388889
152.5,"X0",23.19611111,0,23.19611111
152.5208333,"X0",23.29222222,0,23.29222222
152.5416667,"X0",23.58111111,0,23.58111111
152.5625,"X0",23.67722222,0,23.67722222
152.5833333,"X0",23.96611111,0,23.96611111
152.6041667,"X0",24.15777778,0,24.15777778
152.625,"X0",24.255,0,24.255
152.6458333,"X0",24.545,0,24.545
152.6666667,"X0",24.64111111,0,24.64111111
152.6875,"X0",24.44777778,0,24.44777778
152.7083333,"X0",24.93111111,0,24.93111111
152.7291667,"X0",24.93111111,0,24.93111111
152.75,"X0",24.73777778,0,24.73777778
152.7708333,"X0",24.64111111,0,24.64111111
152.7916667,"X0",24.545,0,24.545
152.8125,"X0",24.35111111,0,24.35111111
152.8333333,"X0",23.86888889,0,23.86888889
152.8541667,"X0",23.67722222,0,23.67722222
152.875,"X0",23.48388889,0,23.48388889
152.8958333,"X0",23.38777778,0,23.38777778
152.9166667,"X0",23.29222222,0,23.29222222
152.9375,"X0",23.19611111,0,23.19611111
152.9583333,"X0",23.1,0,23.1
152.9791667,"X0",23.00388889,0,23.00388889
153,"X0",23.00388889,0,23.00388889
153.0208333,"X0",22.81222222,0,22.81222222
153.0416667,"X0",22.81222222,0,22.81222222
153.0625,"X0",22.71722222,0,22.71722222
153.0833333,"X0",22.71722222,0,22.71722222
153.1041667,"X0",22.62111111,0,22.62111111
153.125,"X0",22.525,0,22.525
153.1458333,"X0",22.42888889,0,22.42888889
153.1666667,"X0",22.42888889,0,22.42888889
153.1875,"X0",22.33277778,0,22.33277778
153.2083333,"X0",22.23777778,0,22.23777778
153.2291667,"X0",22.23777778,0,22.23777778
153.25,"X0",22.14222222,0,22.14222222
153.2708333,"X0",22.14222222,0,22.14222222
153.2916667,"X0",22.04611111,0,22.04611111
153.3125,"X0",22.04611111,0,22.04611111
153.3333333,"X0",22.04611111,0,22.04611111
153.3541667,"X0",22.04611111,0,22.04611111
153.375,"X0",22.14222222,0,22.14222222
153.3958333,"X0",22.23777778,0,22.23777778
153.4166667,"X0",22.62111111,0,22.62111111
153.4375,"X0",22.62111111,0,22.62111111
153.4583333,"X0",23.00388889,0,23.00388889
153.4791667,"X0",23.29222222,0,23.29222222
153.5,"X0",23.86888889,0,23.86888889
153.5208333,"X0",24.35111111,0,24.35111111
153.5416667,"X0",24.93111111,0,24.93111111
153.5625,"X0",25.61,0,25.61
153.5833333,"X0",26,0,26
153.6041667,"X0",26.39,0,26.39
153.625,"X0",26.78111111,0,26.78111111
153.6458333,"X0",27.27222222,0,27.27222222
153.6666667,"X0",27.46777778,0,27.46777778
153.6875,"X0",27.76388889,0,27.76388889
153.7083333,"X0",28.15888889,0,28.15888889
153.7291667,"X0",27.96111111,0,27.96111111
153.75,"X0",27.96111111,0,27.96111111
153.7708333,"X0",27.76388889,0,27.76388889
153.7916667,"X0",27.37,0,27.37
153.8125,"X0",26.97722222,0,26.97722222
153.8333333,"X0",26.68277778,0,26.68277778
153.8541667,"X0",26.39,0,26.39
153.875,"X0",26.09722222,0,26.09722222
153.8958333,"X0",25.90222222,0,25.90222222
153.9166667,"X0",25.70777778,0,25.70777778
153.9375,"X0",25.51277778,0,25.51277778
153.9583333,"X0",25.31888889,0,25.31888889
153.9791667,"X0",25.125,0,25.125
154,"X0",24.93111111,0,24.93111111
154.0208333,"X0",24.835,0,24.835
154.0416667,"X0",24.64111111,0,24.64111111
154.0625,"X0",24.44777778,0,24.44777778
154.0833333,"X0",24.35111111,0,24.35111111
154.1041667,"X0",24.255,0,24.255
154.125,"X0",24.15777778,0,24.15777778
154.1458333,"X0",23.96611111,0,23.96611111
154.1666667,"X0",23.96611111,0,23.96611111
154.1875,"X0",23.77277778,0,23.77277778
154.2083333,"X0",23.77277778,0,23.77277778
154.2291667,"X0",23.67722222,0,23.67722222
154.25,"X0",23.58111111,0,23.58111111
154.2708333,"X0",23.58111111,0,23.58111111
154.2916667,"X0",23.48388889,0,23.48388889
154.3125,"X0",23.67722222,0,23.67722222
154.3333333,"X0",23.86888889,0,23.86888889
154.3541667,"X0",24.06222222,0,24.06222222
154.375,"X0",24.35111111,0,24.35111111
154.3958333,"X0",24.73777778,0,24.73777778
154.4166667,"X0",25.125,0,25.125
154.4375,"X0",25.61,0,25.61
154.4583333,"X0",26.09722222,0,26.09722222
154.4791667,"X0",26.585,0,26.585
154.5,"X0",27.17277778,0,27.17277778
154.5208333,"X0",27.96111111,0,27.96111111
154.5416667,"X0",28.555,0,28.555
154.5625,"X0",29.25222222,0,29.25222222
154.5833333,"X0",29.75222222,0,29.75222222
154.6041667,"X0",30.255,0,30.255
154.625,"X0",30.35611111,0,30.35611111
154.6458333,"X0",30.76,0,30.76
154.6666667,"X0",30.65888889,0,30.65888889
154.6875,"X0",30.96277778,0,30.96277778
154.7083333,"X0",31.06388889,0,31.06388889
154.7291667,"X0",30.86222222,0,30.86222222
154.75,"X0",30.65888889,0,30.65888889
154.7708333,"X0",30.35611111,0,30.35611111
154.7916667,"X0",29.95277778,0,29.95277778
154.8125,"X0",29.45222222,0,29.45222222
154.8333333,"X0",28.85277778,0,28.85277778
154.8541667,"X0",28.555,0,28.555
154.875,"X0",28.35722222,0,28.35722222
154.8958333,"X0",28.25777778,0,28.25777778
154.9166667,"X0",28.06,0,28.06
154.9375,"X0",27.86222222,0,27.86222222
154.9583333,"X0",27.665,0,27.665
154.9791667,"X0",27.46777778,0,27.46777778
155,"X0",27.37,0,27.37
155.0208333,"X0",27.27222222,0,27.27222222
155.0416667,"X0",27.17277778,0,27.17277778
155.0625,"X0",26.97722222,0,26.97722222
155.0833333,"X0",26.87888889,0,26.87888889
155.1041667,"X0",26.78111111,0,26.78111111
155.125,"X0",26.68277778,0,26.68277778
155.1458333,"X0",26.585,0,26.585
155.1666667,"X0",26.48777778,0,26.48777778
155.1875,"X0",26.39,0,26.39
155.2083333,"X0",26.29222222,0,26.29222222
155.2291667,"X0",26.195,0,26.195
155.25,"X0",26.09722222,0,26.09722222
155.2708333,"X0",26,0,26
155.2916667,"X0",26,0,26
155.3125,"X0",26,0,26
155.3333333,"X0",26,0,26
155.3541667,"X0",26.29222222,0,26.29222222
155.375,"X0",26.48777778,0,26.48777778
155.3958333,"X0",26.78111111,0,26.78111111
155.4166667,"X0",27.37,0,27.37
155.4375,"X0",27.86222222,0,27.86222222
155.4583333,"X0",27.96111111,0,27.96111111
155.4791667,"X0",28.35722222,0,28.35722222
155.5,"X0",28.85277778,0,28.85277778
155.5208333,"X0",29.35222222,0,29.35222222
155.5416667,"X0",29.85277778,0,29.85277778
155.5625,"X0",30.45722222,0,30.45722222
155.5833333,"X0",30.86222222,0,30.86222222
155.6041667,"X0",31.47222222,0,31.47222222
155.625,"X0",32.18777778,0,32.18777778
155.6458333,"X0",32.70388889,0,32.70388889
155.6666667,"X0",33.22222222,0,33.22222222
155.6875,"X0",32.91111111,0,32.91111111
155.7083333,"X0",33.43,0,33.43
155.7291667,"X0",32.91111111,0,32.91111111
155.75,"X0",32.80722222,0,32.80722222
155.7708333,"X0",32.29111111,0,32.29111111
155.7916667,"X0",31.47222222,0,31.47222222
155.8125,"X0",30.86222222,0,30.86222222
155.8333333,"X0",30.15388889,0,30.15388889
