DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/14/2020,11:31:43 AM,F1,,0.00000 °,0.00000 °,739,264,265.4,0.13,265.6,173,76.5,-2.8,-2.8,0.29,1.44,-0.26,-0.28,126.5,10.5,130.1,9.87,-234.6,0,0,0.001
6/14/2020,11:31:43 AM,F1,,0.00000 °,0.00000 °,739,263.9,265.4,0.13,265.5,172,76.5,-2.8,-2.8,0.29,1.42,-0.26,-0.28,126.8,10.53,130.4,9.87,-234.6,0,0,0.001
6/14/2020,11:31:43 AM,F1,,0.00000 °,0.00000 °,739,263.9,265.3,0.13,265.5,172,76.5,-2.8,-2.8,0.29,1.42,-0.26,-0.28,126.9,10.54,130.5,9.87,-234.6,0,0,0.001
6/14/2020,11:31:43 AM,F1,,0.00000 °,0.00000 °,739,263.8,265.3,0.13,265.5,172,76.5,-2.8,-2.8,0.29,1.43,-0.26,-0.28,127,10.54,130.6,9.87,-234.5,0,0,0.001
6/14/2020,11:31:44 AM,F1,,0.00000 °,0.00000 °,739,263.8,265.3,0.13,265.4,172,76.5,-2.8,-2.8,0.28,1.4,-0.27,-0.28,127.1,10.55,130.7,9.87,-234.5,0,0,-0.001
6/14/2020,11:31:44 AM,F1,,0.00000 °,0.00000 °,739,263.8,265.2,0.13,265.4,172,76.5,-2.8,-2.8,0.28,1.39,-0.27,-0.28,127.2,10.56,130.8,9.86,-234.5,0,0,0
6/14/2020,11:31:44 AM,F1,,0.00000 °,0.00000 °,738.8,263.7,265.2,0.13,265.4,172,76.5,-2.8,-2.8,0.28,1.38,-0.27,-0.29,127.3,10.57,130.9,9.86,-234.5,0,0,0.001
6/14/2020,11:31:44 AM,F1,,0.00000 °,0.00000 °,738.8,263.7,265.2,0.13,265.3,172,76.5,-2.8,-2.8,0.28,1.38,-0.27,-0.28,127.3,10.57,131,9.86,-234.5,0,0,0.002
6/14/2020,11:31:45 AM,F1,,0.00000 °,0.00000 °,738.8,263.6,265.1,0.13,265.3,172,76.5,-2.8,-2.8,0.28,1.37,-0.27,-0.29,127.4,10.58,131.1,9.86,-234.5,0,0,0
6/14/2020,11:31:45 AM,F1,,0.00000 °,0.00000 °,738.8,263.6,265.1,0.13,265.3,172,76.5,-2.8,-2.8,0.28,1.38,-0.27,-0.29,127.5,10.58,131.1,9.86,-234.5,0,0,0.001
6/14/2020,11:31:45 AM,F1,,0.00000 °,0.00000 °,738.9,263.6,265.1,0.13,265.2,172,76.5,-2.8,-2.8,0.28,1.38,-0.28,-0.29,127.5,10.59,131.2,9.86,-234.5,0,0,0.001
6/14/2020,11:31:45 AM,F1,,0.00000 °,0.00000 °,738.9,263.6,265,0.13,265.2,172,76.5,-2.8,-2.8,0.28,1.38,-0.28,-0.29,127.6,10.59,131.2,9.86,-234.5,0,0,-0.001
6/14/2020,11:31:46 AM,F1,,0.00000 °,0.00000 °,738.9,263.5,265,0.13,265.1,172,76.5,-2.8,-2.8,0.28,1.39,-0.28,-0.29,127.6,10.6,131.3,9.86,-234.4,0,0,-0.001
6/14/2020,11:31:46 AM,F1,,0.00000 °,0.00000 °,738.9,263.5,264.9,0.13,265.1,172,76.5,-2.8,-2.8,0.28,1.39,-0.28,-0.29,127.7,10.6,131.4,9.86,-234.4,0,0,0.001
6/14/2020,11:31:46 AM,F1,,0.00000 °,0.00000 °,738.9,263.4,264.9,0.13,265.1,172,76.5,-2.8,-2.8,0.28,1.4,-0.28,-0.29,127.8,10.61,131.4,9.86,-234.4,0,0,0
6/14/2020,11:31:46 AM,F1,,0.00000 °,0.00000 °,738.9,263.4,264.9,0.13,265,172,76.5,-2.8,-2.8,0.29,1.41,-0.27,-0.29,127.8,10.61,131.5,9.86,-234.4,0,0,0
6/14/2020,11:31:47 AM,F1,,0.00000 °,0.00000 °,738.9,263.3,264.8,0.13,265,172,76.5,-2.8,-2.8,0.28,1.41,-0.27,-0.29,127.9,10.62,131.5,9.86,-234.4,0,0,0
6/14/2020,11:31:47 AM,F1,,0.00000 °,0.00000 °,738.9,263.3,264.8,0.13,264.9,172,76.5,-2.8,-2.8,0.29,1.42,-0.27,-0.29,128,10.62,131.6,9.86,-234.4,0,0,0
6/14/2020,11:31:47 AM,F1,,0.00000 °,0.00000 °,739,263.3,264.8,0.12,264.9,172,76.5,-2.8,-2.8,0.29,1.41,-0.27,-0.28,128,10.63,131.6,9.86,-234.4,0,0,0
6/14/2020,11:31:47 AM,F1,,0.00000 °,0.00000 °,739,263.2,264.7,0.12,264.9,172,76.5,-2.8,-2.8,0.29,1.41,-0.26,-0.28,128,10.63,131.7,9.86,-234.4,0,0,0
6/14/2020,11:31:48 AM,F1,,0.00000 °,0.00000 °,739,263.2,264.7,0.12,264.8,172,76.5,-2.8,-2.8,0.29,1.42,-0.26,-0.28,128.1,10.64,131.7,9.86,-234.4,0,0,0.002
6/14/2020,11:31:48 AM,F1,,0.00000 °,0.00000 °,739,263.2,264.6,0.12,264.8,172,76.5,-2.8,-2.8,0.29,1.44,-0.26,-0.28,128.2,10.64,131.8,9.86,-234.4,0,0,0
6/14/2020,11:31:48 AM,F1,,0.00000 °,0.00000 °,739,263.1,264.6,0.12,264.8,172,76.5,-2.8,-2.8,0.28,1.41,-0.26,-0.28,128.2,10.65,131.9,9.86,-234.4,0,0,0
6/14/2020,11:31:48 AM,F1,,0.00000 °,0.00000 °,739,263.1,264.6,0.12,264.8,172,76.5,-2.8,-2.8,0.28,1.39,-0.25,-0.28,128.3,10.65,131.9,9.86,-234.4,0,0,0.002
6/14/2020,11:31:49 AM,F1,,0.00000 °,0.00000 °,739,263.1,264.6,0.12,264.7,172,76.5,-2.8,-2.8,0.28,1.4,-0.25,-0.27,128.3,10.66,132,9.86,-234.4,0,0,0.001
6/14/2020,11:31:49 AM,F1,,0.00000 °,0.00000 °,739,263,264.6,0.12,264.7,172,76.5,-2.8,-2.8,0.28,1.4,-0.25,-0.27,128.4,10.66,132,9.86,-234.4,0,0,0.001
6/14/2020,11:31:49 AM,F1,,0.00000 °,0.00000 °,738.9,263,264.5,0.12,264.7,172,76.5,-2.8,-2.8,0.29,1.42,-0.25,-0.27,128.4,10.66,132,9.86,-234.4,0,0,0.001
