DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/17/2020,11:41:23 AM,B1,,89.99999 °,179.99998 °,736.1,338.9,309.3,0.15,306,201,86,-4.2,-4.2,3.14,12.68,0.7,0.34,93.5,7.06,96.6,16.11,-609.7,0.001,0.001,0
7/17/2020,11:41:23 AM,B1,,89.99999 °,179.99998 °,736.1,338.9,309.3,0.15,306,201,86,-4.2,-4.2,3.14,12.68,0.7,0.34,93.5,7.06,96.6,16.11,-609.7,0.001,0.001,0
7/17/2020,11:41:23 AM,B1,,89.99999 °,179.99998 °,736.1,338.9,309.5,0.15,306.2,201,85.9,-4.2,-4.2,4.32,17.36,0.72,0.36,93.6,7.07,96.6,16.11,-609.7,0.001,0.001,0.002
7/17/2020,11:41:23 AM,B1,,89.99999 °,179.99998 °,736.1,338.8,309.5,0.15,306.3,201,85.9,-4.2,-4.2,2.95,11.93,0.72,0.36,93.6,7.07,96.7,16.11,-609.7,0.001,0.001,0.001
7/17/2020,11:41:24 AM,B1,,89.99999 °,179.99998 °,736,338.8,309.5,0.15,306.3,201,85.9,-4.2,-4.2,2.95,11.93,0.72,0.36,93.6,7.07,96.7,16.11,-609.7,0.001,0.001,0.001
7/17/2020,11:41:24 AM,B1,,89.99999 °,179.99998 °,736,338.8,309.6,0.15,306.4,201,85.9,-4.2,-4.2,4.24,17.03,0.74,0.37,93.7,7.08,96.7,16.11,-609.7,0.001,0.001,0.001
7/17/2020,11:41:24 AM,B1,,89.99999 °,179.99998 °,736,338.8,309.6,0.15,306.4,201,85.9,-4.2,-4.2,4.24,17.03,0.74,0.37,93.7,7.08,96.7,16.11,-609.7,0.001,0.001,0.001
7/17/2020,11:41:24 AM,B1,,89.99999 °,179.99998 °,736,338.7,309.7,0.15,306.5,201,85.8,-4.2,-4.2,4.35,17.45,0.76,0.38,93.7,7.09,96.8,16.11,-609.7,0.001,0.001,0.001
7/17/2020,11:41:25 AM,B1,,89.99999 °,179.99998 °,736,338.7,309.7,0.15,306.5,201,85.8,-4.2,-4.2,4.35,17.45,0.76,0.38,93.7,7.09,96.8,16.11,-609.7,0.001,0.001,0.001
7/17/2020,11:41:25 AM,B1,,89.99999 °,179.99998 °,736,338.7,309.7,0.15,306.5,201,85.8,-4.2,-4.2,3.4,13.73,0.78,0.39,93.7,7.09,96.7,16.11,-609.7,0.001,0.001,0.002
