DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/15/2020,12:25:45 PM,B1,,0.00000 °,0.00000 °,736.4,395,371.7,0.18,369.2,242,82.9,-3.7,-3.7,0.75,3.24,0.06,-0.07,97.7,7.59,100.8,16.16,-609.7,0.001,0.001,0.001
8/15/2020,12:25:45 PM,B1,,0.00000 °,0.00000 °,736.4,395,372,0.18,369.5,242,82.8,-3.7,-3.7,0.73,3.17,0.06,-0.07,97.6,7.59,100.8,16.16,-609.7,0.001,0.001,0.001
8/15/2020,12:25:45 PM,B1,,0.00000 °,0.00000 °,736.5,395,372,0.18,369.5,242,82.8,-3.7,-3.7,0.74,3.2,0.06,-0.07,97.6,7.59,100.7,16.16,-609.7,0.001,0.001,0.006
8/15/2020,12:25:45 PM,B1,,0.00000 °,0.00000 °,736.5,395,382.4,0.18,381,249,80.1,-3.3,-3.3,0.74,3.22,0.06,-0.07,97.4,7.59,100.6,16.16,-609.7,0.001,0.001,0.027
8/15/2020,12:25:46 PM,B1,,0.00000 °,0.00000 °,736.5,395.1,383.1,0.18,381.9,249,79.9,-3.2,-3.2,0.74,3.2,0.03,-0.09,97.3,7.58,100.5,16.16,-609.7,0.001,0.001,0.04
8/15/2020,12:25:46 PM,B1,,0.00000 °,0.00000 °,736.5,395.1,383.1,0.18,381.9,249,79.9,-3.2,-3.2,0.74,3.2,0.03,-0.09,97.3,7.58,100.5,16.16,-609.7,0.001,0.001,0.04
8/15/2020,12:25:46 PM,B1,,0.00000 °,0.00000 °,736.5,395.1,383.6,0.18,382.4,249,79.8,-3.2,-3.2,0.74,3.21,0.03,-0.09,95.4,7.63,98.4,16.21,-609.7,0.003,0.002,0.081
8/15/2020,12:25:46 PM,B1,,0.00000 °,0.00000 °,736.5,395.1,384,0.18,382.9,250,79.7,-3.2,-3.2,0.75,3.23,0.02,-0.1,94.8,7.61,97.9,16.21,-609.7,0.004,0.003,0.095
8/15/2020,12:25:47 PM,B1,,0.00000 °,0.00000 °,736.5,395.2,384.2,0.18,383,250,79.7,-3.2,-3.2,0.75,3.23,0.02,-0.1,94.8,7.61,97.9,16.21,-609.7,0.005,0.003,0.108
8/15/2020,12:25:47 PM,B1,,0.00000 °,0.00000 °,736.5,395.2,384.1,0.18,382.9,250,79.8,-3.2,-3.2,0.74,3.2,0.01,-0.11,95.2,7.65,98.3,16.22,-609.7,0.005,0.004,0.119
8/15/2020,12:25:47 PM,B1,,0.00000 °,0.00000 °,736.5,395.2,383.6,0.18,382.4,249,79.9,-3.2,-3.2,0.72,3.14,0,-0.11,94.8,7.61,97.8,16.22,-609.7,0.008,0.005,0.148
8/15/2020,12:25:47 PM,B1,,0.00000 °,0.00000 °,736.5,395.2,383.6,0.18,382.4,249,79.9,-3.2,-3.2,0.72,3.14,0,-0.11,94.8,7.61,97.8,16.22,-609.7,0.008,0.005,0.148
8/15/2020,12:25:48 PM,B1,,0.00000 °,0.00000 °,736.5,395.2,385.9,0.18,384.9,251,79.3,-3.1,-3.1,0.72,3.14,0,-0.11,93.4,7.5,96.4,16.22,-609.7,0.01,0.007,0.176
8/15/2020,12:25:48 PM,B1,,0.00000 °,0.00000 °,736.5,395.1,387.8,0.18,387.1,252,78.7,-3.1,-3.1,0.72,3.14,0,-0.11,93.7,7.52,96.7,16.21,-609.7,0.013,0.009,0.221
8/15/2020,12:25:48 PM,B1,,0.00000 °,0.00000 °,736.5,395.1,387.8,0.18,387.1,252,78.7,-3.1,-3.1,0.72,3.13,-0.01,-0.12,93.6,7.51,96.6,16.22,-609.7,0.015,0.011,0.238
8/15/2020,12:25:48 PM,B1,,0.00000 °,0.00000 °,736.5,394.9,388.6,0.18,387.9,253,78.5,-3,-3,0.72,3.12,-0.01,-0.12,94.2,7.6,97.2,16.22,-609.7,0.017,0.012,0.252
8/15/2020,12:25:49 PM,B1,,0.00000 °,0.00000 °,736.5,394.9,388.9,0.19,388.3,253,78.4,-3,-3,0.72,3.11,-0.03,-0.13,95.4,7.75,98.4,16.24,-609.7,0.021,0.015,0.268
8/15/2020,12:25:49 PM,B1,,0.00000 °,0.00000 °,736.5,394.9,388.9,0.19,388.3,253,78.4,-3,-3,0.72,3.11,-0.03,-0.13,95.4,7.75,98.4,16.24,-609.7,0.021,0.015,0.268
8/15/2020,12:25:49 PM,B1,,0.00000 °,0.00000 °,736.6,394.8,389,0.19,388.4,253,78.4,-3,-3,0.71,3.1,-0.04,-0.14,95.3,7.75,98.3,16.24,-609.7,0.025,0.018,0.274
8/15/2020,12:25:49 PM,B1,,0.00000 °,0.00000 °,736.6,394.8,388.9,0.19,388.3,253,78.4,-3,-3,0.71,3.09,-0.05,-0.14,95.3,7.75,98.3,16.24,-609.7,0.029,0.021,0.279
8/15/2020,12:25:50 PM,B1,,0.00000 °,0.00000 °,736.6,395.4,389.4,0.19,388.8,253,78.5,-3,-3,0.71,3.07,-0.05,-0.14,95.2,7.75,98.2,16.24,-609.7,0.031,0.022,0.283
8/15/2020,12:25:50 PM,B1,,0.00000 °,0.00000 °,736.4,396.1,389.8,0.19,389.1,253,78.5,-3,-3,0.71,3.07,-0.05,-0.14,95.2,7.74,98.2,16.24,-609.7,0.033,0.024,0.284
8/15/2020,12:25:50 PM,B1,,0.00000 °,0.00000 °,736.4,396.4,389.7,0.19,389,253,78.6,-3,-3,0.7,3.05,-0.05,-0.15,94.9,7.72,98,16.24,-609.7,0.035,0.025,0.289
8/15/2020,12:25:50 PM,B1,,0.00000 °,0.00000 °,736.4,396.4,389.7,0.19,389,253,78.6,-3,-3,0.7,3.05,-0.05,-0.15,94.9,7.72,98,16.24,-609.7,0.035,0.025,0.289
8/15/2020,12:25:51 PM,B1,,0.00000 °,0.00000 °,736.4,396.5,389.5,0.19,388.8,253,78.7,-3.1,-3.1,0.7,3.04,-0.07,-0.16,94.8,7.71,97.9,16.24,-609.7,0.042,0.03,0.296
8/15/2020,12:25:51 PM,B1,,0.00000 °,0.00000 °,736.4,396.4,389.6,0.19,388.8,253,78.6,-3,-3,0.69,3.01,-0.07,-0.16,94.7,7.69,97.8,16.23,-609.7,0.044,0.031,0.301
8/15/2020,12:25:51 PM,B1,,0.00000 °,0.00000 °,736.5,396.3,389.5,0.19,388.8,253,78.6,-3,-3,0.69,3.01,-0.07,-0.16,94.6,7.68,97.6,16.23,-609.7,0.049,0.034,0.331
8/15/2020,12:25:51 PM,B1,,0.00000 °,0.00000 °,736.5,396,389.5,0.19,388.8,253,78.6,-3,-3,0.68,2.97,-0.08,-0.16,94.4,7.67,97.4,16.23,-609.7,0.051,0.036,0.351
8/15/2020,12:25:52 PM,B1,,0.00000 °,0.00000 °,736.5,395.7,389.5,0.19,388.8,253,78.5,-3,-3,0.67,2.94,-0.09,-0.17,94.4,7.67,97.4,16.23,-609.7,0.054,0.038,0.365
8/15/2020,12:25:52 PM,B1,,0.00000 °,0.00000 °,736.5,395.4,389.5,0.19,388.9,253,78.4,-3,-3,0.67,2.92,-0.09,-0.17,94.2,7.65,97.2,16.24,-609.7,0.06,0.042,0.383
8/15/2020,12:25:52 PM,B1,,0.00000 °,0.00000 °,736.5,395.4,389.5,0.19,388.9,253,78.4,-3,-3,0.67,2.92,-0.09,-0.17,94.2,7.65,97.2,16.24,-609.7,0.06,0.042,0.383
8/15/2020,12:25:52 PM,B1,,0.00000 °,0.00000 °,736.5,395,389.4,0.19,388.8,253,78.3,-3,-3,0.66,2.89,-0.12,-0.19,94.1,7.65,97.1,16.24,-609.7,0.065,0.046,0.392
8/15/2020,12:25:53 PM,B1,,0.00000 °,0.00000 °,736.5,394.7,389.3,0.19,388.8,253,78.3,-3,-3,0.65,2.86,-0.17,-0.22,94,7.64,97,16.24,-609.7,0.071,0.05,0.396
8/15/2020,12:25:53 PM,B1,,0.00000 °,0.00000 °,736.4,394.4,389.2,0.19,388.6,253,78.2,-3,-3,0.64,2.81,-0.18,-0.23,93.9,7.64,96.9,16.24,-609.7,0.074,0.052,0.402
8/15/2020,12:25:53 PM,B1,,0.00000 °,0.00000 °,736.4,394.1,389,0.19,388.5,253,78.2,-3,-3,0.63,2.78,-0.2,-0.24,93.8,7.64,96.9,16.24,-609.7,0.077,0.054,0.403
8/15/2020,12:28:12 PM,B2,,0.00000 °,0.00000 °,736.4,393.3,365,0.17,361.9,237,84.3,-3.9,-3.9,0.91,3.87,0.01,-0.11,99.7,7.65,102.9,16.14,-609.7,0.001,0.001,0.001
8/15/2020,12:28:12 PM,B2,,0.00000 °,0.00000 °,736.4,393.4,365.2,0.17,362.1,237,84.3,-3.9,-3.9,0.91,3.89,0.01,-0.11,99.7,7.65,102.9,16.14,-609.7,0.001,0.001,0.001
8/15/2020,12:28:12 PM,B2,,0.00000 °,0.00000 °,736.4,393.6,365.5,0.17,362.4,238,84.3,-3.9,-3.9,0.91,3.87,0,-0.11,99.6,7.65,102.8,16.14,-609.7,0.001,0.001,0.002
8/15/2020,12:28:12 PM,B2,,0.00000 °,0.00000 °,736.5,393.7,365.7,0.17,362.6,238,84.2,-3.9,-3.9,0.91,3.89,-0.01,-0.12,99.6,7.65,102.8,16.14,-609.7,0.001,0.001,0.003
8/15/2020,12:28:13 PM,B2,,0.00000 °,0.00000 °,736.5,393.8,365.8,0.17,362.8,238,84.2,-3.9,-3.9,0.92,3.9,-0.01,-0.12,99.6,7.65,102.7,16.14,-609.7,0.001,0.001,0.002
8/15/2020,12:28:13 PM,B2,,0.00000 °,0.00000 °,736.5,393.9,366,0.17,363,238,84.2,-3.9,-3.9,0.92,3.91,-0.01,-0.12,99.5,7.64,102.7,16.14,-609.7,0.001,0.001,0.003
8/15/2020,12:28:13 PM,B2,,0.00000 °,0.00000 °,736.5,393.9,366,0.17,363,238,84.2,-3.9,-3.9,0.92,3.91,-0.01,-0.12,99.5,7.64,102.7,16.14,-609.7,0.001,0.001,0.003
8/15/2020,12:28:13 PM,B2,,0.00000 °,0.00000 °,736.5,394,375.7,0.18,373.7,244,81.5,-3.5,-3.5,0.9,3.85,-0.01,-0.12,95.4,7.34,98.5,16.14,-609.7,0.001,0.001,0.003
8/15/2020,12:28:14 PM,B2,,0.00000 °,0.00000 °,736.5,394.1,376.7,0.18,374.8,245,81.3,-3.5,-3.5,0.9,3.82,-0.02,-0.12,94.7,7.28,97.7,16.14,-609.7,0.001,0.001,0.003
8/15/2020,12:28:14 PM,B2,,0.00000 °,0.00000 °,736.5,394.2,377.2,0.18,375.4,245,81.2,-3.4,-3.4,0.89,3.81,-0.03,-0.13,96.8,7.64,99.8,16.19,-609.7,0.001,0.001,0.002
8/15/2020,12:28:14 PM,B2,,0.00000 °,0.00000 °,736.5,394.4,377.6,0.18,375.8,245,81.1,-3.4,-3.4,0.9,3.83,-0.02,-0.13,96.9,7.66,100,16.19,-609.7,0.001,0.001,0.002
8/15/2020,12:28:14 PM,B2,,0.00000 °,0.00000 °,736.5,394.5,378.4,0.18,376.7,246,81,-3.4,-3.4,0.9,3.83,-0.03,-0.13,96.9,7.67,100,16.19,-609.7,0.001,0.001,0.004
8/15/2020,12:28:15 PM,B2,,0.00000 °,0.00000 °,736.5,394.5,378.4,0.18,376.7,246,81,-3.4,-3.4,0.9,3.83,-0.03,-0.13,96.9,7.67,100,16.19,-609.7,0.001,0.001,0.004
8/15/2020,12:28:15 PM,B2,,0.00000 °,0.00000 °,736.5,394.6,380.5,0.18,379,247,80.5,-3.3,-3.3,0.89,3.8,-0.03,-0.13,96.8,7.67,99.9,16.19,-609.7,0.001,0.001,0.003
8/15/2020,12:28:15 PM,B2,,0.00000 °,0.00000 °,736.5,394.7,381.9,0.18,380.5,248,80.2,-3.3,-3.3,0.88,3.77,-0.04,-0.14,97.1,7.72,100.2,16.2,-609.7,0.001,0.001,0.003
8/15/2020,12:28:15 PM,B2,,0.00000 °,0.00000 °,736.6,394.8,382.4,0.18,381.1,249,80,-3.2,-3.2,0.85,3.64,-0.04,-0.14,97.1,7.74,100.2,16.2,-609.7,0.002,0.001,0.021
8/15/2020,12:28:16 PM,B2,,0.00000 °,0.00000 °,736.6,394.9,383.3,0.18,382,249,79.8,-3.2,-3.2,0.85,3.64,-0.05,-0.15,97.3,7.78,100.3,16.21,-609.7,0.002,0.001,0.028
8/15/2020,12:28:16 PM,B2,,0.00000 °,0.00000 °,736.6,394.9,383.9,0.18,382.7,250,79.7,-3.2,-3.2,0.85,3.63,-0.06,-0.15,97.2,7.79,100.3,16.21,-609.7,0.002,0.002,0.045
8/15/2020,12:28:16 PM,B2,,0.00000 °,0.00000 °,736.6,394.9,383.9,0.18,382.7,250,79.7,-3.2,-3.2,0.85,3.63,-0.06,-0.15,97.2,7.79,100.3,16.21,-609.7,0.002,0.002,0.045
8/15/2020,12:28:16 PM,B2,,0.00000 °,0.00000 °,736.4,395,384.2,0.18,383.1,250,79.6,-3.2,-3.2,0.85,3.63,-0.06,-0.15,97.6,7.84,100.8,16.22,-609.7,0.003,0.002,0.072
8/15/2020,12:28:17 PM,B2,,0.00000 °,0.00000 °,736.4,395,384.2,0.18,383.1,250,79.6,-3.2,-3.2,0.82,3.51,-0.07,-0.16,97.5,7.84,100.6,16.22,-609.7,0.005,0.003,0.1
8/15/2020,12:28:17 PM,B2,,0.00000 °,0.00000 °,736.4,395,384.4,0.18,383.2,250,79.6,-3.2,-3.2,0.8,3.42,-0.08,-0.16,97.3,7.82,100.4,16.22,-609.7,0.006,0.004,0.117
8/15/2020,12:28:17 PM,B2,,0.00000 °,0.00000 °,736.4,395,384.5,0.18,383.4,250,79.6,-3.2,-3.2,0.78,3.35,-0.08,-0.16,97.1,7.81,100.2,16.22,-609.7,0.007,0.005,0.13
8/15/2020,12:28:17 PM,B2,,0.00000 °,0.00000 °,736.5,395,384.5,0.18,383.4,250,79.6,-3.2,-3.2,0.76,3.29,-0.08,-0.16,96.8,7.79,99.9,16.22,-609.7,0.008,0.005,0.144
8/15/2020,12:28:18 PM,B2,,0.00000 °,0.00000 °,736.5,395,384.5,0.18,383.4,250,79.6,-3.2,-3.2,0.76,3.29,-0.08,-0.16,96.8,7.79,99.9,16.22,-609.7,0.008,0.005,0.144
8/15/2020,12:28:18 PM,B2,,0.00000 °,0.00000 °,736.5,394.9,384.6,0.18,383.5,250,79.5,-3.2,-3.2,0.73,3.15,-0.08,-0.17,96.4,7.76,99.5,16.22,-609.7,0.012,0.008,0.196
8/15/2020,12:28:18 PM,B2,,0.00000 °,0.00000 °,736.5,394.9,384.7,0.18,383.6,250,79.5,-3.2,-3.2,0.72,3.13,-0.09,-0.17,96.2,7.74,99.3,16.22,-609.7,0.013,0.009,0.21
8/15/2020,12:28:18 PM,B2,,0.00000 °,0.00000 °,736.5,394.8,384.9,0.18,383.8,250,79.4,-3.2,-3.2,0.72,3.11,-0.1,-0.18,96,7.73,99.1,16.22,-609.7,0.017,0.012,0.239
8/15/2020,12:28:19 PM,B2,,0.00000 °,0.00000 °,736.5,394.8,385.1,0.18,384.1,250,79.4,-3.2,-3.2,0.71,3.07,-0.1,-0.18,95.8,7.72,98.9,16.22,-609.7,0.019,0.013,0.254
8/15/2020,12:28:19 PM,B2,,0.00000 °,0.00000 °,736.5,394.7,385.3,0.18,384.3,250,79.3,-3.2,-3.2,0.69,3.02,-0.11,-0.18,95.7,7.7,98.7,16.22,-609.7,0.021,0.015,0.268
8/15/2020,12:28:19 PM,B2,,0.00000 °,0.00000 °,736.5,394.7,385.3,0.18,384.3,250,79.3,-3.2,-3.2,0.69,3.02,-0.11,-0.18,95.7,7.7,98.7,16.22,-609.7,0.021,0.015,0.268
8/15/2020,12:28:19 PM,B2,,0.00000 °,0.00000 °,736.5,394.6,385.6,0.18,384.6,251,79.2,-3.1,-3.1,0.67,2.93,-0.11,-0.18,95.3,7.69,98.4,16.22,-609.7,0.028,0.019,0.318
8/15/2020,12:28:20 PM,B2,,0.00000 °,0.00000 °,736.5,394.5,385.7,0.18,384.8,251,79.1,-3.1,-3.1,0.66,2.9,-0.12,-0.19,95.2,7.69,98.3,16.22,-609.7,0.03,0.021,0.332
8/15/2020,12:28:20 PM,B2,,0.00000 °,0.00000 °,736.5,394.4,385.9,0.18,385,251,79,-3.1,-3.1,0.65,2.85,-0.12,-0.19,95.1,7.68,98.1,16.23,-609.7,0.035,0.025,0.361
8/15/2020,12:28:20 PM,B2,,0.00000 °,0.00000 °,736.5,394.3,386.1,0.18,385.3,251,79,-3.1,-3.1,0.64,2.81,-0.12,-0.19,95,7.68,98,16.23,-609.7,0.038,0.027,0.378
8/15/2020,12:28:20 PM,B2,,0.00000 °,0.00000 °,736.5,394.2,386.4,0.18,385.6,251,78.9,-3.1,-3.1,0.63,2.75,-0.12,-0.19,94.9,7.67,97.9,16.23,-609.7,0.041,0.029,0.392
8/15/2020,12:28:21 PM,B2,,0.00000 °,0.00000 °,736.5,394.2,386.4,0.18,385.6,251,78.9,-3.1,-3.1,0.63,2.75,-0.12,-0.19,94.9,7.67,97.9,16.23,-609.7,0.041,0.029,0.392
8/15/2020,12:28:21 PM,B2,,0.00000 °,0.00000 °,736.5,394.1,387,0.18,386.2,252,78.7,-3.1,-3.1,0.61,2.68,-0.12,-0.19,94.7,7.67,97.8,16.23,-609.7,0.05,0.035,0.436
8/15/2020,12:28:21 PM,B2,,0.00000 °,0.00000 °,736.5,394,387.2,0.18,386.5,252,78.6,-3.1,-3.1,0.6,2.64,-0.12,-0.19,94.7,7.68,97.7,16.23,-609.7,0.054,0.038,0.448
8/15/2020,12:28:21 PM,B2,,0.00000 °,0.00000 °,736.5,394,387.4,0.18,386.8,252,78.6,-3,-3,0.59,2.63,-0.13,-0.19,94.7,7.68,97.7,16.23,-609.7,0.057,0.04,0.463
8/15/2020,12:28:22 PM,B2,,0.00000 °,0.00000 °,736.5,394.1,387.8,0.18,387.1,252,78.5,-3,-3,0.59,2.6,-0.14,-0.2,94.7,7.69,97.7,16.23,-609.7,0.064,0.045,0.49
8/15/2020,12:28:22 PM,B2,,0.00000 °,0.00000 °,736.5,394.1,388,0.18,387.4,252,78.4,-3,-3,0.58,2.56,-0.14,-0.2,94.7,7.69,97.7,16.24,-609.7,0.068,0.048,0.503
8/15/2020,12:28:22 PM,B2,,0.00000 °,0.00000 °,736.5,394.1,388,0.18,387.4,252,78.4,-3,-3,0.58,2.56,-0.14,-0.2,94.7,7.69,97.7,16.24,-609.7,0.068,0.048,0.503
8/15/2020,12:28:22 PM,B2,,0.00000 °,0.00000 °,736.6,393.9,388.4,0.18,387.8,252,78.3,-3,-3,0.57,2.54,-0.15,-0.21,94.6,7.7,97.6,16.24,-609.7,0.079,0.056,0.542
8/15/2020,12:28:23 PM,B2,,0.00000 °,0.00000 °,736.6,393.8,388.5,0.18,387.9,253,78.3,-3,-3,0.57,2.52,-0.16,-0.21,94.6,7.7,97.6,16.24,-609.7,0.084,0.059,0.552
8/15/2020,12:28:23 PM,B2,,0.00000 °,0.00000 °,736.6,393.7,388.6,0.18,388,253,78.2,-3,-3,0.57,2.52,-0.16,-0.21,94.5,7.7,97.5,16.24,-609.7,0.088,0.062,0.557
8/15/2020,12:28:23 PM,B2,,0.00000 °,0.00000 °,736.5,393.6,388.6,0.18,388.1,253,78.2,-3,-3,0.57,2.52,-0.16,-0.22,94.5,7.7,97.5,16.24,-609.7,0.096,0.068,0.569
8/15/2020,12:28:23 PM,B2,,0.00000 °,0.00000 °,736.5,393.5,388.6,0.18,388.1,253,78.2,-3,-3,0.57,2.52,-0.18,-0.23,94.5,7.7,97.5,16.24,-609.7,0.1,0.071,0.577
8/15/2020,12:28:24 PM,B2,,0.00000 °,0.00000 °,736.5,393.5,388.6,0.18,388.1,253,78.2,-3,-3,0.57,2.52,-0.18,-0.23,94.5,7.7,97.5,16.24,-609.7,0.1,0.071,0.577
8/15/2020,12:28:24 PM,B2,,0.00000 °,0.00000 °,736.5,393.3,388.6,0.18,388.1,253,78.1,-3,-3,0.56,2.49,-0.2,-0.24,94.4,7.7,97.4,16.24,-609.7,0.109,0.077,0.587
8/15/2020,12:28:24 PM,B2,,0.00000 °,0.00000 °,736.5,393.2,388.6,0.18,388.1,253,78.1,-3,-3,0.56,2.49,-0.23,-0.26,94.4,7.7,97.4,16.24,-609.7,0.117,0.083,0.597
8/15/2020,12:28:24 PM,B2,,0.00000 °,0.00000 °,736.5,393.1,388.5,0.18,388,253,78.1,-3,-3,0.56,2.48,-0.23,-0.26,94.3,7.7,97.4,16.24,-609.7,0.122,0.086,0.6
8/15/2020,12:31:13 PM,B3,,0.00000 °,0.00000 °,736.5,395.3,366.6,0.17,363.5,238,84.4,-4,-4,0.96,4.06,-0.06,-0.15,99.5,7.63,102.7,16.14,-609.7,0.002,0.002,0.004
8/15/2020,12:31:13 PM,B3,,0.00000 °,0.00000 °,736.5,395.3,366.6,0.17,363.5,238,84.4,-4,-4,0.96,4.06,-0.06,-0.15,99.5,7.63,102.7,16.14,-609.7,0.002,0.002,0.002
8/15/2020,12:31:13 PM,B3,,0.00000 °,0.00000 °,736.6,395.3,366.6,0.17,363.4,238,84.4,-4,-4,3.22,12.98,-0.06,-0.15,99.5,7.63,102.7,16.14,-609.7,0.002,0.002,0.002
8/15/2020,12:31:13 PM,B3,,0.00000 °,0.00000 °,736.6,395.3,366.6,0.17,363.4,238,84.4,-4,-4,3.87,15.57,-0.05,-0.14,99.5,7.63,102.7,16.14,-609.7,0.002,0.002,0.004
8/15/2020,12:31:14 PM,B3,,0.00000 °,0.00000 °,736.6,395.3,366.6,0.17,363.5,238,84.4,-4,-4,3.87,15.57,-0.03,-0.13,99.5,7.63,102.6,16.14,-609.7,0.002,0.002,0.003
8/15/2020,12:31:14 PM,B3,,0.00000 °,0.00000 °,736.5,395.3,366.6,0.17,363.5,238,84.4,-4,-4,3.87,15.57,-0.02,-0.13,99.5,7.63,102.6,16.14,-609.7,0.002,0.002,0.003
8/15/2020,12:31:14 PM,B3,,0.00000 °,0.00000 °,736.5,395.4,366.8,0.17,363.6,238,84.3,-3.9,-3.9,2.86,11.59,-0.02,-0.13,95.3,7.31,98.3,16.14,-609.7,0.002,0.002,0.004
8/15/2020,12:31:14 PM,B3,,0.00000 °,0.00000 °,736.5,395.4,366.8,0.17,363.6,238,84.3,-3.9,-3.9,2.86,11.59,-0.02,-0.13,95.3,7.31,98.3,16.14,-609.7,0.003,0.002,0.004
8/15/2020,12:31:15 PM,B3,,0.00000 °,0.00000 °,736.5,395.4,376.4,0.18,374.3,245,81.8,-3.5,-3.5,1.54,6.36,-0.02,-0.13,94.9,7.28,98,16.14,-609.7,0.003,0.002,0.002
8/15/2020,12:31:15 PM,B3,,0.00000 °,0.00000 °,736.4,395.4,378.4,0.18,376.5,246,81.2,-3.4,-3.4,1,4.23,-0.03,-0.13,93.7,7.19,96.7,16.14,-609.7,0.003,0.002,0.003
8/15/2020,12:31:15 PM,B3,,0.00000 °,0.00000 °,736.4,395.4,379.3,0.18,377.5,247,81,-3.4,-3.4,0.91,3.89,-0.03,-0.13,95.5,7.52,98.6,16.18,-609.7,0.003,0.002,0.005
8/15/2020,12:31:15 PM,B3,,0.00000 °,0.00000 °,736.4,395.5,379.6,0.18,377.9,247,80.9,-3.4,-3.4,0.84,3.6,-0.02,-0.12,95.6,7.56,98.6,16.19,-609.7,0.003,0.002,0.003
8/15/2020,12:31:16 PM,B3,,0.00000 °,0.00000 °,736.4,395.6,380.6,0.18,379,247,80.6,-3.4,-3.4,0.76,3.29,-0.03,-0.13,95.7,7.6,98.8,16.2,-609.7,0.003,0.002,0.008
8/15/2020,12:31:16 PM,B3,,0.00000 °,0.00000 °,736.4,395.6,380.6,0.18,379,247,80.6,-3.4,-3.4,0.76,3.29,-0.03,-0.13,95.7,7.6,98.8,16.2,-609.7,0.003,0.002,0.024
8/15/2020,12:31:16 PM,B3,,0.00000 °,0.00000 °,736.6,395.6,381.3,0.18,379.7,248,80.5,-3.3,-3.3,0.75,3.24,-0.03,-0.13,95.8,7.62,98.9,16.2,-609.7,0.003,0.002,0.033
