DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/29/2020,12:03:07 PM,B1,,89.99999 °,179.99998 °,737.9,257.7,269.1,0.13,270.2,175,73,-2.3,-2.3,0.64,2.83,0.12,-0.04,145.6,12.53,149.9,9.13,-190.8,0.008,0.006,0.006
5/29/2020,12:03:07 PM,B1,,89.99999 °,179.99998 °,737.9,258.4,269.8,0.13,270.9,175,73,-2.3,-2.3,0.64,2.82,0.12,-0.03,145.5,12.53,149.9,9.13,-190.8,0.008,0.005,0.005
5/29/2020,12:03:07 PM,B1,,89.99999 °,179.99998 °,737.9,258.9,270.3,0.13,271.4,176,73,-2.3,-2.3,0.64,2.8,0.11,-0.04,145.5,12.53,149.9,9.13,-190.8,0.008,0.005,0.005
5/29/2020,12:03:07 PM,B1,,89.99999 °,179.99998 °,737.9,259.2,270.6,0.13,271.7,176,73,-2.3,-2.3,0.64,2.81,0.12,-0.04,145.5,12.52,149.9,9.13,-190.8,0.008,0.006,0.006
5/29/2020,12:03:08 PM,B1,,89.99999 °,179.99998 °,737.9,259.2,270.6,0.13,271.8,176,73,-2.3,-2.3,0.64,2.8,0.11,-0.04,145.5,12.52,149.8,9.13,-190.8,0.008,0.006,0.005
5/29/2020,12:03:08 PM,B1,,89.99999 °,179.99998 °,737.9,259.3,270.7,0.13,271.8,176,73,-2.3,-2.3,0.63,2.77,0.11,-0.04,145.4,12.52,149.8,9.13,-190.9,0.008,0.005,0.004
5/29/2020,12:03:08 PM,B1,,89.99999 °,179.99998 °,737.9,259.4,270.8,0.13,271.9,176,73,-2.3,-2.3,0.62,2.75,0.11,-0.04,145.4,12.52,149.8,9.13,-190.9,0.008,0.005,0.006
5/29/2020,12:03:08 PM,B1,,89.99999 °,179.99998 °,737.9,259.5,270.9,0.13,272,176,73,-2.3,-2.3,0.62,2.75,0.11,-0.04,145.4,12.51,149.7,9.13,-190.9,0.008,0.005,0.004
5/29/2020,12:03:09 PM,B1,,89.99999 °,179.99998 °,737.9,259.5,270.9,0.13,272,176,73,-2.3,-2.3,0.63,2.77,0.11,-0.04,145.4,12.51,149.7,9.13,-190.9,0.008,0.005,0.004
5/29/2020,12:03:09 PM,B1,,89.99999 °,179.99998 °,737.9,259.5,270.9,0.13,272,176,73.1,-2.3,-2.3,0.63,2.78,0.11,-0.04,145.3,12.51,149.7,9.13,-190.9,0.008,0.005,0.005
5/29/2020,12:03:09 PM,B1,,89.99999 °,179.99998 °,737.9,259.5,270.9,0.13,272,176,73.1,-2.3,-2.3,0.63,2.77,0.11,-0.04,145.3,12.51,149.7,9.13,-190.9,0.008,0.005,0.003
5/29/2020,12:03:09 PM,B1,,89.99999 °,179.99998 °,737.9,259.5,270.9,0.13,272,176,73.1,-2.3,-2.3,0.63,2.76,0.1,-0.04,145.3,12.5,149.7,9.13,-190.9,0.008,0.005,0.003
5/29/2020,12:03:10 PM,B1,,89.99999 °,179.99998 °,737.9,259.6,270.9,0.13,272,176,73.1,-2.3,-2.3,0.63,2.76,0.1,-0.04,145.3,12.5,149.6,9.13,-190.9,0.007,0.005,0.004
5/29/2020,12:03:10 PM,B1,,89.99999 °,179.99998 °,737.9,259.6,270.9,0.13,272,176,73.1,-2.3,-2.3,0.62,2.73,0.11,-0.04,145.3,12.5,149.6,9.13,-191,0.008,0.005,0.005
5/29/2020,12:03:10 PM,B1,,89.99999 °,179.99998 °,737.9,259.6,270.9,0.13,272,176,73.1,-2.3,-2.3,0.62,2.71,0.11,-0.04,145.2,12.49,149.6,9.13,-191,0.008,0.005,0.005
5/29/2020,12:03:10 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.9,0.13,272.1,176,73.1,-2.3,-2.3,0.61,2.71,0.11,-0.04,145.2,12.49,149.6,9.14,-191,0.007,0.005,0.005
5/29/2020,12:03:11 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.9,0.13,272.1,176,73.1,-2.3,-2.3,0.61,2.7,0.11,-0.04,145.2,12.49,149.6,9.14,-191,0.007,0.005,0.006
5/29/2020,12:03:11 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.9,0.13,272.1,176,73.1,-2.3,-2.3,0.61,2.7,0.11,-0.04,145.2,12.49,149.6,9.14,-191,0.007,0.005,0.004
5/29/2020,12:03:11 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.9,0.13,272,176,73.1,-2.3,-2.3,0.63,2.78,0.11,-0.04,145.2,12.49,149.5,9.14,-191,0.007,0.005,0.004
5/29/2020,12:03:11 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.9,0.13,272,176,73.1,-2.3,-2.3,0.64,2.8,0.1,-0.04,145.2,12.49,149.5,9.14,-191.1,0.007,0.005,0.003
5/29/2020,12:03:12 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.9,0.13,272,176,73.1,-2.3,-2.3,0.64,2.81,0.11,-0.04,145.2,12.48,149.5,9.14,-191.1,0.007,0.005,0.003
5/29/2020,12:03:12 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.9,0.13,272,176,73.1,-2.3,-2.3,0.64,2.83,0.1,-0.04,145.1,12.48,149.5,9.14,-191.1,0.007,0.005,0.004
5/29/2020,12:03:12 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.9,0.13,272,176,73.1,-2.3,-2.3,0.66,2.89,0.11,-0.04,145.1,12.48,149.5,9.14,-191.1,0.007,0.005,0.004
5/29/2020,12:03:12 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.9,0.13,272,176,73.1,-2.3,-2.3,0.67,2.91,0.1,-0.04,145.1,12.48,149.4,9.14,-191.1,0.007,0.005,0.01
5/29/2020,12:03:13 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.8,0.13,271.9,176,73.1,-2.3,-2.3,0.67,2.91,0.1,-0.05,145.1,12.48,149.4,9.14,-191.1,0.007,0.005,0.014
5/29/2020,12:03:13 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.8,0.13,271.9,176,73.1,-2.3,-2.3,0.67,2.92,0.09,-0.05,145.1,12.48,149.4,9.14,-191.1,0.008,0.005,0.026
5/29/2020,12:03:13 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.8,0.13,271.9,176,73.1,-2.3,-2.3,0.67,2.91,0.1,-0.05,145.1,12.47,149.4,9.14,-191.1,0.008,0.005,0.041
5/29/2020,12:03:13 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.8,0.13,271.9,176,73.1,-2.3,-2.3,0.67,2.94,0.09,-0.05,145,12.47,149.4,9.14,-191.2,0.008,0.006,0.06
5/29/2020,12:03:14 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.8,0.13,271.9,176,73.1,-2.3,-2.3,0.68,2.98,0.1,-0.05,145,12.47,149.4,9.14,-191.2,0.009,0.007,0.101
5/29/2020,12:03:14 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.8,0.13,271.9,176,73.1,-2.3,-2.3,0.69,3,0.1,-0.04,145,12.47,149.4,9.14,-191.2,0.01,0.007,0.119
5/29/2020,12:03:14 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.7,0.13,271.8,176,73.1,-2.3,-2.3,0.71,3.08,0.1,-0.05,145,12.47,149.3,9.14,-191.2,0.011,0.008,0.136
5/29/2020,12:03:14 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.7,0.13,271.8,176,73.1,-2.3,-2.3,0.72,3.13,0.1,-0.05,145,12.47,149.4,9.14,-191.2,0.012,0.009,0.16
5/29/2020,12:03:15 PM,B1,,89.99999 °,179.99998 °,737.9,259.7,270.7,0.13,271.8,176,73.1,-2.3,-2.3,0.73,3.18,0.1,-0.05,145,12.47,149.4,9.14,-191.2,0.015,0.011,0.212
5/29/2020,12:03:15 PM,B1,,89.99999 °,179.99998 °,737.9,259.6,270.7,0.13,271.8,176,73.1,-2.3,-2.3,0.74,3.2,0.1,-0.05,145,12.46,149.4,9.14,-191.2,0.017,0.012,0.229
5/29/2020,12:03:15 PM,B1,,89.99999 °,179.99998 °,737.9,259.6,270.7,0.13,271.8,176,73.2,-2.3,-2.3,0.76,3.29,0.1,-0.05,145,12.47,149.4,9.14,-191.2,0.019,0.013,0.243
5/29/2020,12:03:15 PM,B1,,89.99999 °,179.99998 °,737.9,259.6,270.7,0.13,271.7,176,73.2,-2.3,-2.3,0.76,3.29,0.09,-0.05,145.1,12.47,149.4,9.14,-191.2,0.023,0.016,0.258
5/29/2020,12:03:16 PM,B1,,89.99999 °,179.99998 °,737.9,259.6,270.6,0.13,271.7,176,73.2,-2.3,-2.3,0.76,3.29,0.09,-0.05,145.1,12.47,149.4,9.14,-191.2,0.025,0.017,0.268
5/29/2020,12:03:16 PM,B1,,89.99999 °,179.99998 °,737.9,259.6,270.6,0.13,271.7,176,73.2,-2.3,-2.3,0.77,3.33,0.1,-0.05,145.1,12.47,149.4,9.14,-191.2,0.027,0.019,0.277
5/29/2020,12:03:16 PM,B1,,89.99999 °,179.99998 °,737.9,259.6,270.6,0.13,271.7,176,73.2,-2.3,-2.3,0.79,3.41,0.09,-0.05,145.1,12.47,149.5,9.14,-191.2,0.031,0.022,0.297
5/29/2020,12:03:16 PM,B1,,89.99999 °,179.99998 °,737.9,259.6,270.6,0.13,271.7,176,73.2,-2.3,-2.3,0.8,3.43,0.1,-0.05,145.2,12.47,149.5,9.14,-191.2,0.033,0.023,0.306
5/29/2020,12:03:17 PM,B1,,89.99999 °,179.99998 °,737.9,259.5,270.5,0.13,271.6,176,73.2,-2.3,-2.3,0.8,3.45,0.09,-0.05,145.2,12.48,149.5,9.14,-191.2,0.035,0.025,0.31
5/29/2020,12:03:17 PM,B1,,89.99999 °,179.99998 °,737.9,259.5,270.5,0.13,271.6,176,73.2,-2.3,-2.3,0.81,3.49,0.1,-0.05,145.2,12.48,149.5,9.14,-191.2,0.04,0.028,0.324
5/29/2020,12:03:17 PM,B1,,89.99999 °,179.99998 °,737.9,259.5,270.5,0.13,271.6,176,73.2,-2.3,-2.3,0.84,3.59,0.09,-0.05,145.2,12.48,149.6,9.14,-191.2,0.042,0.03,0.331
5/29/2020,12:03:17 PM,B1,,89.99999 °,179.99998 °,737.9,259.5,270.5,0.13,271.6,176,73.2,-2.3,-2.3,0.85,3.65,0.1,-0.05,145.3,12.48,149.6,9.14,-191.2,0.045,0.032,0.335
5/29/2020,12:03:18 PM,B1,,89.99999 °,179.99998 °,737.9,259.5,270.5,0.13,271.6,176,73.2,-2.3,-2.3,0.86,3.69,0.09,-0.05,145.3,12.49,149.7,9.14,-191.2,0.047,0.033,0.344
