DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/15/2020,11:05:15 AM,F1,,0.00000 °,0.00000 °,736.4,375.4,371.6,0.18,371.2,242,78,-3,-3,0.23,1.18,-0.22,-0.26,97.3,7.96,100.4,16.25,-609.7,0.002,0.002,0.005
8/15/2020,11:05:15 AM,F1,,0.00000 °,0.00000 °,736.4,375.3,371.5,0.18,371.1,241,78,-3,-3,0.23,1.18,-0.23,-0.26,97.3,7.95,100.4,16.25,-609.7,0.002,0.002,0.009
8/15/2020,11:05:15 AM,F1,,0.00000 °,0.00000 °,736.4,375.2,371.4,0.18,371,241,78,-3,-3,0.23,1.18,-0.23,-0.26,97.3,7.95,100.4,16.25,-609.7,0.003,0.002,0.022
8/15/2020,11:05:16 AM,F1,,0.00000 °,0.00000 °,736.4,375.2,371.3,0.18,370.9,241,78,-3,-3,0.23,1.19,-0.23,-0.26,97.2,7.95,100.3,16.25,-609.7,0.003,0.002,0.029
8/15/2020,11:05:16 AM,F1,,0.00000 °,0.00000 °,736.4,375.1,371.2,0.18,370.8,241,78,-3,-3,0.23,1.21,-0.23,-0.26,97.2,7.95,100.3,16.25,-609.7,0.003,0.002,0.03
8/15/2020,11:05:16 AM,F1,,0.00000 °,0.00000 °,736.4,375,371.2,0.18,370.7,241,78,-3,-3,0.24,1.23,-0.23,-0.26,97.2,7.94,100.3,16.25,-609.7,0.003,0.002,0.036
8/15/2020,11:05:16 AM,F1,,0.00000 °,0.00000 °,736.4,374.9,371.1,0.18,370.7,241,78,-3,-3,0.24,1.23,-0.23,-0.26,97.2,7.94,100.3,16.25,-609.7,0.004,0.003,0.055
8/15/2020,11:05:17 AM,F1,,0.00000 °,0.00000 °,736.5,374.9,371,0.18,370.6,241,78,-3,-3,0.25,1.25,-0.24,-0.26,97.1,7.94,100.2,16.25,-609.7,0.004,0.003,0.065
8/15/2020,11:05:17 AM,F1,,0.00000 °,0.00000 °,736.5,374.8,371,0.18,370.6,241,78,-3,-3,0.25,1.27,-0.26,-0.28,97.1,7.94,100.2,16.25,-609.7,0.005,0.004,0.079
8/15/2020,11:05:17 AM,F1,,0.00000 °,0.00000 °,736.5,374.8,371,0.18,370.6,241,78,-3,-3,0.25,1.27,-0.25,-0.27,97.1,7.93,100.2,16.25,-609.7,0.007,0.005,0.11
8/15/2020,11:05:17 AM,F1,,0.00000 °,0.00000 °,736.5,374.7,370.8,0.18,370.4,241,78,-3,-3,0.25,1.26,-0.27,-0.29,97,7.93,100.1,16.25,-609.7,0.008,0.005,0.131
8/15/2020,11:05:18 AM,F1,,0.00000 °,0.00000 °,736.5,374.6,370.8,0.18,370.4,241,78,-3,-3,0.26,1.3,-0.3,-0.3,97,7.93,100.1,16.25,-609.7,0.009,0.006,0.149
8/15/2020,11:05:18 AM,F1,,0.00000 °,0.00000 °,736.5,374.6,370.7,0.18,370.3,241,78,-3,-3,0.26,1.3,-0.3,-0.3,97,7.92,100,16.25,-609.7,0.011,0.008,0.185
8/15/2020,11:05:18 AM,F1,,0.00000 °,0.00000 °,736.5,374.6,370.7,0.18,370.3,241,78,-3,-3,0.26,1.32,-0.3,-0.3,96.9,7.92,100,16.25,-609.7,0.013,0.009,0.203
8/15/2020,11:05:18 AM,F1,,0.00000 °,0.00000 °,736.5,374.4,370.6,0.18,370.2,241,78,-3,-3,0.27,1.33,-0.31,-0.31,96.8,7.92,99.9,16.25,-609.7,0.015,0.01,0.219
8/15/2020,11:05:19 AM,F1,,0.00000 °,0.00000 °,736.4,374.4,370.5,0.18,370.2,241,78,-3,-3,0.29,1.41,-0.33,-0.32,96.8,7.91,99.9,16.25,-609.7,0.016,0.012,0.237
8/15/2020,11:05:19 AM,F1,,0.00000 °,0.00000 °,736.4,374.3,370.5,0.18,370.1,241,78,-3,-3,0.29,1.44,-0.34,-0.33,96.7,7.91,99.8,16.25,-609.7,0.02,0.014,0.273
8/15/2020,11:05:19 AM,F1,,0.00000 °,0.00000 °,736.4,374.2,370.4,0.18,370,241,78,-3,-3,0.29,1.44,-0.34,-0.33,96.7,7.9,99.8,16.25,-609.7,0.022,0.016,0.286
8/15/2020,11:05:19 AM,F1,,0.00000 °,0.00000 °,736.4,374.1,370.3,0.18,369.9,241,78,-3,-3,0.3,1.45,-0.34,-0.33,96.6,7.9,99.7,16.25,-609.7,0.025,0.017,0.3
8/15/2020,11:05:20 AM,F1,,0.00000 °,0.00000 °,736.4,374,370.3,0.18,369.9,241,78,-3,-3,0.31,1.49,-0.35,-0.34,96.6,7.9,99.7,16.25,-609.7,0.029,0.021,0.329
8/15/2020,11:05:20 AM,F1,,0.00000 °,0.00000 °,736.4,373.9,370.2,0.18,369.8,241,78,-3,-3,0.31,1.49,-0.35,-0.34,96.5,7.89,99.6,16.25,-609.7,0.032,0.023,0.342
8/15/2020,11:05:20 AM,F1,,0.00000 °,0.00000 °,736.4,373.8,370.1,0.18,369.7,241,77.9,-3,-3,0.32,1.55,-0.36,-0.34,96.5,7.89,99.6,16.25,-609.7,0.035,0.024,0.354
8/15/2020,11:05:20 AM,F1,,0.00000 °,0.00000 °,736.4,373.8,370.1,0.18,369.7,241,77.9,-3,-3,0.32,1.55,-0.36,-0.34,96.4,7.88,99.5,16.25,-609.7,0.04,0.028,0.379
8/15/2020,11:05:21 AM,F1,,0.00000 °,0.00000 °,736.5,373.7,370,0.18,369.6,241,77.9,-3,-3,0.34,1.63,-0.36,-0.35,96.4,7.88,99.5,16.25,-609.7,0.043,0.03,0.392
8/15/2020,11:05:21 AM,F1,,0.00000 °,0.00000 °,736.5,373.6,369.9,0.18,369.6,240,77.9,-2.9,-2.9,0.34,1.64,-0.37,-0.35,96.3,7.88,99.4,16.25,-609.7,0.046,0.032,0.403
8/15/2020,11:05:21 AM,F1,,0.00000 °,0.00000 °,736.5,373.5,369.9,0.18,369.5,240,77.9,-2.9,-2.9,0.34,1.64,-0.37,-0.35,96.3,7.87,99.3,16.25,-609.7,0.052,0.037,0.427
8/15/2020,11:05:21 AM,F1,,0.00000 °,0.00000 °,736.5,373.4,369.8,0.18,369.4,240,77.9,-2.9,-2.9,0.35,1.68,-0.36,-0.34,96.2,7.87,99.3,16.25,-609.7,0.055,0.039,0.44
8/15/2020,11:05:22 AM,F1,,0.00000 °,0.00000 °,736.5,373.3,369.7,0.18,369.4,240,77.9,-2.9,-2.9,0.36,1.71,-0.36,-0.34,96.2,7.87,99.3,16.25,-609.7,0.059,0.041,0.451
8/15/2020,11:05:22 AM,F1,,0.00000 °,0.00000 °,736.5,373.3,369.7,0.18,369.3,240,77.9,-2.9,-2.9,0.36,1.71,-0.36,-0.34,96.1,7.86,99.2,16.25,-609.7,0.062,0.044,0.463
8/15/2020,11:05:22 AM,F1,,0.00000 °,0.00000 °,736.5,373.2,369.6,0.18,369.2,240,77.9,-2.9,-2.9,0.37,1.73,-0.36,-0.34,96.1,7.86,99.2,16.25,-609.7,0.069,0.049,0.484
8/15/2020,11:05:22 AM,F1,,0.00000 °,0.00000 °,736.5,373.1,369.6,0.18,369.2,240,77.9,-2.9,-2.9,0.37,1.75,-0.35,-0.34,96,7.86,99.1,16.25,-609.7,0.073,0.051,0.488
8/15/2020,11:05:23 AM,F1,,0.00000 °,0.00000 °,736.4,373,369.5,0.18,369.1,240,77.9,-2.9,-2.9,0.38,1.8,-0.35,-0.34,96,7.85,99.1,16.25,-609.7,0.076,0.054,0.494
8/15/2020,11:05:23 AM,F1,,0.00000 °,0.00000 °,736.4,373,369.4,0.18,369.1,240,77.9,-2.9,-2.9,0.39,1.81,-0.35,-0.33,95.9,7.85,99,16.25,-609.7,0.084,0.059,0.503
8/15/2020,11:05:23 AM,F1,,0.00000 °,0.00000 °,736.4,372.9,369.4,0.18,369,240,77.9,-2.9,-2.9,0.39,1.81,-0.35,-0.33,95.9,7.84,98.9,16.25,-609.7,0.087,0.062,0.507
8/15/2020,11:05:23 AM,F1,,0.00000 °,0.00000 °,736.4,372.8,369.3,0.18,368.9,240,77.9,-2.9,-2.9,0.4,1.87,-0.34,-0.33,95.8,7.84,98.9,16.25,-609.7,0.091,0.064,0.511
8/15/2020,11:05:24 AM,F1,,0.00000 °,0.00000 °,736.4,372.7,369.2,0.18,368.9,240,77.9,-2.9,-2.9,0.41,1.92,-0.34,-0.33,95.8,7.84,98.9,16.25,-609.7,0.099,0.07,0.527
8/15/2020,11:05:24 AM,F1,,0.00000 °,0.00000 °,736.4,372.6,369.1,0.18,368.8,240,77.9,-2.9,-2.9,0.42,1.95,-0.35,-0.33,95.7,7.83,98.8,16.25,-609.7,0.103,0.072,0.538
8/15/2020,11:05:24 AM,F1,,0.00000 °,0.00000 °,736.4,372.6,369.1,0.18,368.8,240,77.9,-2.9,-2.9,0.42,1.95,-0.35,-0.33,95.7,7.83,98.8,16.25,-609.7,0.107,0.075,0.547
8/15/2020,11:05:24 AM,F1,,0.00000 °,0.00000 °,736.4,372.5,369.1,0.18,368.7,240,77.9,-2.9,-2.9,0.43,1.98,-0.34,-0.33,95.6,7.83,98.7,16.25,-609.7,0.115,0.081,0.569
8/15/2020,11:05:25 AM,F1,,0.00000 °,0.00000 °,736.5,372.4,369,0.18,368.6,240,77.9,-2.9,-2.9,0.44,2.03,-0.34,-0.33,95.6,7.82,98.6,16.25,-609.7,0.119,0.084,0.582
8/15/2020,11:05:25 AM,F1,,0.00000 °,0.00000 °,736.5,372.4,368.9,0.18,368.6,240,77.9,-2.9,-2.9,0.45,2.05,-0.34,-0.33,95.5,7.82,98.6,16.25,-609.7,0.123,0.087,0.593
8/15/2020,11:05:25 AM,F1,,0.00000 °,0.00000 °,736.5,372.1,368.8,0.18,368.4,240,77.9,-2.9,-2.9,0.46,2.08,-0.34,-0.33,95.5,7.81,98.5,16.25,-609.7,0.128,0.09,0.605
8/15/2020,11:05:25 AM,F1,,0.00000 °,0.00000 °,736.5,372.1,368.8,0.18,368.4,240,77.9,-2.9,-2.9,0.46,2.1,-0.34,-0.33,95.4,7.81,98.5,16.25,-609.7,0.137,0.096,0.635
8/15/2020,11:05:26 AM,F1,,0.00000 °,0.00000 °,736.5,372,368.7,0.18,368.3,240,77.9,-2.9,-2.9,0.47,2.13,-0.34,-0.33,95.4,7.8,98.4,16.25,-609.7,0.142,0.1,0.645
8/15/2020,11:05:26 AM,F1,,0.00000 °,0.00000 °,736.5,371.9,368.6,0.18,368.2,240,77.9,-2.9,-2.9,0.47,2.14,-0.34,-0.33,95.3,7.8,98.4,16.25,-609.7,0.146,0.103,0.659
8/15/2020,11:05:26 AM,F1,,0.00000 °,0.00000 °,736.5,371.8,368.5,0.18,368.1,240,77.8,-2.9,-2.9,0.48,2.17,-0.34,-0.33,95.3,7.8,98.3,16.25,-609.7,0.156,0.11,0.682
8/15/2020,11:05:26 AM,F1,,0.00000 °,0.00000 °,736.5,371.7,368.4,0.18,368.1,239,77.8,-2.9,-2.9,0.48,2.19,-0.33,-0.33,95.2,7.79,98.3,16.25,-609.7,0.161,0.114,0.69
8/15/2020,11:05:27 AM,F1,,0.00000 °,0.00000 °,736.4,371.7,368.4,0.18,368.1,239,77.8,-2.9,-2.9,0.49,2.21,-0.33,-0.32,95.2,7.79,98.2,16.25,-609.7,0.167,0.117,0.695
8/15/2020,11:07:44 AM,F2,,0.00000 °,0.00000 °,736.4,375.6,372,0.18,371.6,242,77.9,-2.9,-2.9,0.23,1.21,0.04,-0.08,95.8,7.84,98.9,16.25,-609.7,0.002,0.002,0.003
8/15/2020,11:07:44 AM,F2,,0.00000 °,0.00000 °,736.4,375.5,371.9,0.18,371.5,242,77.9,-2.9,-2.9,0.24,1.22,0.04,-0.08,95.8,7.83,98.8,16.25,-609.7,0.002,0.002,0.004
8/15/2020,11:07:44 AM,F2,,0.00000 °,0.00000 °,736.4,375.5,371.9,0.18,371.5,242,77.9,-2.9,-2.9,0.24,1.22,0.04,-0.08,95.7,7.83,98.8,16.25,-609.7,0.002,0.002,0.003
8/15/2020,11:07:44 AM,F2,,0.00000 °,0.00000 °,736.4,375.4,371.9,0.18,371.5,242,77.9,-2.9,-2.9,0.24,1.22,0.04,-0.08,95.7,7.83,98.8,16.25,-609.7,0.003,0.002,0.004
8/15/2020,11:07:45 AM,F2,,0.00000 °,0.00000 °,736.4,375.4,371.8,0.18,371.5,242,77.9,-2.9,-2.9,0.24,1.23,0.05,-0.08,95.7,7.83,98.7,16.25,-609.7,0.003,0.002,0.003
8/15/2020,11:07:45 AM,F2,,0.00000 °,0.00000 °,736.4,375.3,371.8,0.18,371.4,242,77.9,-2.9,-2.9,0.24,1.22,0.04,-0.08,95.6,7.82,98.7,16.25,-609.7,0.003,0.002,0.003
8/15/2020,11:07:45 AM,F2,,0.00000 °,0.00000 °,736.4,375.3,371.8,0.18,371.4,242,77.9,-2.9,-2.9,0.24,1.22,0.04,-0.09,95.6,7.82,98.7,16.25,-609.7,0.003,0.002,0.005
8/15/2020,11:07:45 AM,F2,,0.00000 °,0.00000 °,736.4,375.3,371.7,0.18,371.4,242,77.9,-2.9,-2.9,0.24,1.21,0.04,-0.09,95.6,7.82,98.6,16.25,-609.7,0.003,0.002,0.005
8/15/2020,11:07:46 AM,F2,,0.00000 °,0.00000 °,736.4,375.2,371.7,0.18,371.3,242,77.9,-2.9,-2.9,0.24,1.23,-0.01,-0.12,95.5,7.82,98.6,16.25,-609.7,0.003,0.002,0.003
8/15/2020,11:07:46 AM,F2,,0.00000 °,0.00000 °,736.4,375.2,371.6,0.18,371.3,242,77.9,-2.9,-2.9,0.24,1.24,-0.05,-0.14,95.5,7.81,98.5,16.25,-609.7,0.003,0.002,0.005
8/15/2020,11:07:46 AM,F2,,0.00000 °,0.00000 °,736.4,375.1,371.6,0.18,371.2,242,77.9,-2.9,-2.9,0.24,1.22,-0.08,-0.16,95.5,7.81,98.5,16.25,-609.7,0.003,0.002,0.002
8/15/2020,11:07:46 AM,F2,,0.00000 °,0.00000 °,736.4,375.1,371.5,0.18,371.2,241,77.9,-2.9,-2.9,0.24,1.24,-0.11,-0.18,95.4,7.81,98.5,16.25,-609.7,0.003,0.002,0.004
8/15/2020,11:07:47 AM,F2,,0.00000 °,0.00000 °,736.4,375,371.5,0.18,371.1,241,77.9,-2.9,-2.9,0.24,1.25,-0.12,-0.19,95.4,7.8,98.4,16.25,-609.7,0.003,0.002,0.014
8/15/2020,11:07:47 AM,F2,,0.00000 °,0.00000 °,736.4,375,371.4,0.18,371.1,241,77.9,-2.9,-2.9,0.24,1.24,-0.15,-0.21,95.3,7.8,98.4,16.25,-609.7,0.003,0.002,0.023
8/15/2020,11:07:47 AM,F2,,0.00000 °,0.00000 °,736.4,374.9,371.4,0.18,371,241,77.9,-2.9,-2.9,0.24,1.25,-0.16,-0.22,95.3,7.79,98.4,16.25,-609.7,0.003,0.002,0.023
8/15/2020,11:07:47 AM,F2,,0.00000 °,0.00000 °,736.4,374.9,371.3,0.18,371,241,77.9,-2.9,-2.9,0.24,1.25,-0.17,-0.22,95.3,7.79,98.3,16.25,-609.7,0.004,0.003,0.076
8/15/2020,11:07:48 AM,F2,,0.00000 °,0.00000 °,736.4,374.8,371.3,0.18,370.9,241,77.9,-2.9,-2.9,0.25,1.27,-0.17,-0.22,95.2,7.79,98.3,16.25,-609.7,0.005,0.003,0.094
8/15/2020,11:07:48 AM,F2,,0.00000 °,0.00000 °,736.4,374.8,371.2,0.18,370.9,241,77.9,-2.9,-2.9,0.25,1.28,-0.22,-0.25,95.2,7.79,98.2,16.25,-609.7,0.006,0.004,0.11
8/15/2020,11:07:48 AM,F2,,0.00000 °,0.00000 °,736.4,374.7,371.2,0.18,370.8,241,77.9,-2.9,-2.9,0.26,1.31,-0.25,-0.27,95.1,7.78,98.2,16.25,-609.7,0.006,0.004,0.11
8/15/2020,11:07:48 AM,F2,,0.00000 °,0.00000 °,736.4,374.7,371.1,0.18,370.8,241,77.9,-2.9,-2.9,0.26,1.32,-0.27,-0.29,95.1,7.78,98.1,16.25,-609.7,0.009,0.006,0.183
8/15/2020,11:07:49 AM,F2,,0.00000 °,0.00000 °,736.5,374.6,371.1,0.18,370.7,241,77.9,-2.9,-2.9,0.27,1.35,-0.29,-0.3,95.1,7.78,98.1,16.25,-609.7,0.011,0.008,0.208
8/15/2020,11:07:49 AM,F2,,0.00000 °,0.00000 °,736.5,374.5,371,0.18,370.6,241,77.9,-2.9,-2.9,0.27,1.36,-0.31,-0.31,95,7.77,98,16.25,-609.7,0.011,0.008,0.208
8/15/2020,11:07:49 AM,F2,,0.00000 °,0.00000 °,736.5,374.4,370.9,0.18,370.5,241,77.9,-2.9,-2.9,0.28,1.37,-0.32,-0.32,95,7.77,98,16.25,-609.7,0.014,0.01,0.257
8/15/2020,11:07:49 AM,F2,,0.00000 °,0.00000 °,736.5,374.4,370.8,0.18,370.5,241,77.9,-2.9,-2.9,0.27,1.37,-0.33,-0.32,94.9,7.77,98,16.25,-609.7,0.019,0.013,0.305
8/15/2020,11:07:50 AM,F2,,0.00000 °,0.00000 °,736.5,374.3,370.7,0.18,370.4,241,77.9,-2.9,-2.9,0.28,1.38,-0.33,-0.33,94.9,7.76,97.9,16.25,-609.7,0.022,0.015,0.322
8/15/2020,11:07:50 AM,F2,,0.00000 °,0.00000 °,736.5,374.2,370.7,0.18,370.3,241,77.9,-2.9,-2.9,0.28,1.39,-0.34,-0.33,94.8,7.76,97.9,16.25,-609.7,0.027,0.019,0.348
8/15/2020,11:07:50 AM,F2,,0.00000 °,0.00000 °,736.5,374,370.6,0.18,370.2,241,77.9,-2.9,-2.9,0.28,1.39,-0.35,-0.34,94.8,7.75,97.8,16.25,-609.7,0.029,0.021,0.366
8/15/2020,11:07:50 AM,F2,,0.00000 °,0.00000 °,736.5,373.9,370.5,0.18,370.1,241,77.9,-2.9,-2.9,0.28,1.4,-0.35,-0.34,94.7,7.75,97.7,16.25,-609.7,0.032,0.023,0.388
8/15/2020,11:07:51 AM,F2,,0.00000 °,0.00000 °,736.4,373.8,370.4,0.18,370,241,77.9,-2.9,-2.9,0.28,1.4,-0.36,-0.34,94.6,7.74,97.7,16.25,-609.7,0.038,0.027,0.439
8/15/2020,11:07:51 AM,F2,,0.00000 °,0.00000 °,736.4,373.6,370.2,0.18,369.9,241,77.9,-2.9,-2.9,0.29,1.42,-0.36,-0.35,94.6,7.74,97.6,16.25,-609.7,0.042,0.029,0.47
8/15/2020,11:07:51 AM,F2,,0.00000 °,0.00000 °,736.4,373.5,370.1,0.18,369.8,241,77.8,-2.9,-2.9,0.29,1.42,-0.36,-0.34,94.5,7.73,97.5,16.25,-609.7,0.046,0.032,0.499
8/15/2020,11:07:51 AM,F2,,0.00000 °,0.00000 °,736.4,373.4,370,0.18,369.7,241,77.8,-2.9,-2.9,0.3,1.45,-0.36,-0.34,94.5,7.73,97.5,16.25,-609.7,0.054,0.038,0.553
8/15/2020,11:07:52 AM,F2,,0.00000 °,0.00000 °,736.4,373.2,369.9,0.18,369.6,240,77.8,-2.9,-2.9,0.3,1.46,-0.36,-0.34,94.4,7.73,97.5,16.25,-609.7,0.058,0.041,0.576
8/15/2020,11:07:52 AM,F2,,0.00000 °,0.00000 °,736.4,373,369.8,0.18,369.4,240,77.8,-2.9,-2.9,0.3,1.46,-0.35,-0.34,94.4,7.72,97.4,16.25,-609.7,0.062,0.044,0.587
8/15/2020,11:07:52 AM,F2,,0.00000 °,0.00000 °,736.4,372.8,369.7,0.18,369.3,240,77.8,-2.9,-2.9,0.3,1.47,-0.35,-0.34,94.3,7.72,97.3,16.25,-609.7,0.062,0.044,0.587
8/15/2020,11:07:52 AM,F2,,0.00000 °,0.00000 °,736.4,372.6,369.5,0.18,369.2,240,77.8,-2.9,-2.9,0.3,1.48,-0.35,-0.34,94.2,7.72,97.2,16.25,-609.7,0.076,0.054,0.622
8/15/2020,11:07:53 AM,F2,,0.00000 °,0.00000 °,736.4,372.4,369.4,0.18,369.1,240,77.8,-2.9,-2.9,0.31,1.5,-0.35,-0.34,94.2,7.71,97.2,16.25,-609.7,0.081,0.057,0.634
8/15/2020,11:07:53 AM,F2,,0.00000 °,0.00000 °,736.4,372.2,369.3,0.18,369,240,77.8,-2.9,-2.9,0.32,1.53,-0.35,-0.34,94.1,7.71,97.1,16.25,-609.7,0.085,0.06,0.648
8/15/2020,11:07:53 AM,F2,,0.00000 °,0.00000 °,736.4,372.1,369.2,0.18,368.9,240,77.7,-2.9,-2.9,0.32,1.56,-0.35,-0.34,94,7.7,97,16.25,-609.7,0.085,0.06,0.648
8/15/2020,11:07:53 AM,F2,,0.00000 °,0.00000 °,736.4,372,369.1,0.18,368.8,240,77.7,-2.9,-2.9,0.33,1.59,-0.35,-0.34,94,7.7,97,16.25,-609.7,0.1,0.071,0.702
8/15/2020,11:07:54 AM,F2,,0.00000 °,0.00000 °,736.4,371.8,369,0.18,368.7,240,77.7,-2.9,-2.9,0.34,1.63,-0.35,-0.33,93.9,7.7,96.9,16.25,-609.7,0.106,0.075,0.714
8/15/2020,11:07:54 AM,F2,,0.00000 °,0.00000 °,736.4,371.6,368.9,0.18,368.6,240,77.7,-2.9,-2.9,0.35,1.66,-0.35,-0.33,93.8,7.69,96.9,16.25,-609.7,0.116,0.082,0.727
8/15/2020,11:07:54 AM,F2,,0.00000 °,0.00000 °,736.4,371.4,368.8,0.18,368.5,240,77.6,-2.9,-2.9,0.36,1.69,-0.34,-0.33,93.8,7.69,96.8,16.25,-609.7,0.122,0.086,0.734
8/15/2020,11:07:54 AM,F2,,0.00000 °,0.00000 °,736.4,371.2,368.7,0.18,368.4,240,77.6,-2.9,-2.9,0.37,1.75,-0.34,-0.33,93.7,7.68,96.7,16.25,-609.7,0.127,0.09,0.738
8/15/2020,11:07:55 AM,F2,,0.00000 °,0.00000 °,736.5,371,368.6,0.18,368.3,240,77.6,-2.9,-2.9,0.38,1.78,-0.34,-0.33,93.6,7.68,96.6,16.25,-609.7,0.138,0.097,0.746
8/15/2020,11:07:55 AM,F2,,0.00000 °,0.00000 °,736.5,370.8,368.5,0.18,368.2,240,77.6,-2.9,-2.9,0.39,1.81,-0.33,-0.32,93.6,7.67,96.6,16.25,-609.7,0.143,0.101,0.752
8/15/2020,11:07:55 AM,F2,,0.00000 °,0.00000 °,736.5,370.7,368.4,0.18,368.1,239,77.6,-2.9,-2.9,0.4,1.85,-0.33,-0.32,93.5,7.67,96.5,16.25,-609.7,0.149,0.105,0.754
8/15/2020,11:07:55 AM,F2,,0.00000 °,0.00000 °,736.5,370.6,368.3,0.18,368.1,239,77.6,-2.9,-2.9,0.41,1.89,-0.33,-0.32,93.5,7.67,96.4,16.25,-609.7,0.154,0.109,0.758
8/15/2020,11:07:56 AM,F2,,0.00000 °,0.00000 °,736.5,370.4,368.2,0.18,368,239,77.5,-2.9,-2.9,0.41,1.91,-0.33,-0.32,93.4,7.66,96.4,16.25,-609.7,0.165,0.117,0.768
8/15/2020,11:07:56 AM,F2,,0.00000 °,0.00000 °,736.5,370.2,368.1,0.18,367.9,239,77.5,-2.9,-2.9,0.42,1.94,-0.32,-0.32,93.3,7.66,96.3,16.25,-609.7,0.171,0.121,0.774
8/15/2020,11:07:56 AM,F2,,0.00000 °,0.00000 °,736.5,370,368,0.18,367.8,239,77.5,-2.9,-2.9,0.42,1.95,-0.32,-0.32,93.3,7.66,96.2,16.25,-609.7,0.177,0.125,0.783
8/15/2020,11:07:56 AM,F2,,0.00000 °,0.00000 °,736.5,369.8,368,0.17,367.8,239,77.5,-2.9,-2.9,0.43,1.98,-0.32,-0.32,93.2,7.65,96.2,16.25,-609.7,0.188,0.133,0.797
8/15/2020,11:07:57 AM,F2,,0.00000 °,0.00000 °,736.6,369.7,367.9,0.17,367.7,239,77.4,-2.9,-2.9,0.44,2.01,-0.32,-0.32,93.1,7.65,96.1,16.25,-609.7,0.194,0.137,0.802
