DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/19/2020,9:42:09 AM,F1,,0.00000 °,0.00000 °,734.6,264.4,264.2,0.12,264.2,172,77.1,-2.9,-2.9,0.86,3.69,-0.22,-0.25,105.9,8.75,109.6,8.98,-183,0,0,0.002
6/19/2020,9:42:09 AM,F1,,0.00000 °,0.00000 °,734.6,264.4,264.1,0.12,264.1,172,77.1,-2.9,-2.9,0.85,3.65,-0.23,-0.26,106.1,8.75,109.8,8.98,-183,0,0,0.001
6/19/2020,9:42:09 AM,F1,,0.00000 °,0.00000 °,734.6,264.4,264.1,0.12,264,172,77.1,-2.9,-2.9,0.85,3.65,-0.23,-0.26,106.2,8.76,109.8,8.98,-183,0,0,0.001
6/19/2020,9:42:09 AM,F1,,0.00000 °,0.00000 °,734.6,264.4,264,0.12,263.9,172,77.2,-2.9,-2.9,0.87,3.72,-0.23,-0.26,106.2,8.76,109.9,8.98,-183,0,0,0.001
6/19/2020,9:42:10 AM,F1,,0.00000 °,0.00000 °,734.6,264.4,263.9,0.12,263.9,172,77.2,-2.9,-2.9,0.86,3.67,-0.24,-0.27,106.3,8.76,109.9,8.98,-183,0,0,0.001
6/19/2020,9:42:10 AM,F1,,0.00000 °,0.00000 °,734.7,264.4,263.9,0.12,263.8,172,77.2,-2.9,-2.9,0.55,2.46,-0.24,-0.27,106.3,8.77,110,8.98,-183,0,0,0.002
6/19/2020,9:42:10 AM,F1,,0.00000 °,0.00000 °,734.7,264.4,263.8,0.12,263.8,171,77.2,-2.9,-2.9,0.79,3.4,-0.24,-0.27,106.3,8.77,110,8.98,-183,0.001,0,0.002
6/19/2020,9:42:10 AM,F1,,0.00000 °,0.00000 °,734.7,264.4,263.8,0.12,263.8,171,77.2,-2.9,-2.9,0.39,1.84,-0.24,-0.27,106.4,8.77,110.1,8.98,-183,0,0,0.001
6/19/2020,9:42:11 AM,F1,,0.00000 °,0.00000 °,734.7,264.4,263.8,0.12,263.7,171,77.2,-2.9,-2.9,0.69,3.01,-0.25,-0.27,106.5,8.77,110.1,8.98,-183,0.001,0,0.001
6/19/2020,9:42:11 AM,F1,,0.00000 °,0.00000 °,734.7,264.4,263.8,0.12,263.7,171,77.2,-2.9,-2.9,1.16,4.85,-0.25,-0.27,106.5,8.78,110.2,8.98,-183,0.001,0,0.002
6/19/2020,9:42:11 AM,F1,,0.00000 °,0.00000 °,734.7,264.4,263.8,0.12,263.7,171,77.2,-2.9,-2.9,0.72,3.13,-0.25,-0.27,106.6,8.78,110.2,8.98,-183,0.001,0,0.001
6/19/2020,9:42:11 AM,F1,,0.00000 °,0.00000 °,734.7,264.4,263.8,0.12,263.7,171,77.2,-2.9,-2.9,1.2,5.03,-0.25,-0.28,106.6,8.78,110.3,8.98,-183,0.001,0,0.001
6/19/2020,9:42:12 AM,F1,,0.00000 °,0.00000 °,734.7,264.4,263.8,0.12,263.7,171,77.2,-2.9,-2.9,0.63,2.76,-0.26,-0.28,106.6,8.78,110.3,8.98,-183,0.001,0,0.001
6/19/2020,9:42:12 AM,F1,,0.00000 °,0.00000 °,734.6,264.4,263.8,0.12,263.7,171,77.2,-2.9,-2.9,0.79,3.39,-0.26,-0.28,106.7,8.79,110.4,8.98,-183,0.001,0,0
6/19/2020,9:42:12 AM,F1,,0.00000 °,0.00000 °,734.6,264.4,263.8,0.12,263.7,171,77.2,-2.9,-2.9,0.86,3.68,-0.26,-0.28,106.7,8.79,110.4,8.98,-183,0.001,0,0.001
6/19/2020,9:42:12 AM,F1,,0.00000 °,0.00000 °,734.6,264.4,263.8,0.12,263.7,171,77.2,-2.9,-2.9,0.64,2.83,-0.26,-0.28,106.8,8.8,110.5,8.98,-183,0.001,0,0.001
